Demand for California (region) hourly - UTC time
https://www.eia.gov/opendata/v1/qb.php?category=3389936&sdid=EBA.CAL-ALL.D.H
04:20:22 GMT-0400 (Eastern Daylight Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.CAL-ALL.D.H megawatthours
07/10/2019 18H,33910
07/10/2019 17H,33274
07/10/2019 16H,32210
07/10/2019 15H,31099
07/10/2019 14H,29730
07/10/2019 13H,28254
07/10/2019 12H,26979
07/10/2019 11H,26763
07/10/2019 10H,27246
07/10/2019 09H,28171
07/10/2019 08H,29618
07/10/2019 07H,31876
07/10/2019 06H,34805
07/10/2019 05H,37756
07/10/2019 04H,39193
07/10/2019 03H,39696
07/10/2019 02H,40228
07/10/2019 01H,40022
07/10/2019 00H,38877
07/9/2019 23H,37389
07/9/2019 22H,35793
07/9/2019 21H,34508
07/9/2019 20H,33203
07/9/2019 19H,32435
07/9/2019 18H,31801
07/9/2019 17H,31481
07/9/2019 16H,31169
07/9/2019 15H,30282
07/9/2019 14H,28974
07/9/2019 13H,27562
07/9/2019 12H,26234
07/9/2019 11H,25757
07/9/2019 10H,26245
07/9/2019 09H,27154
07/9/2019 08H,28512
07/9/2019 07H,30411
07/9/2019 06H,33126
07/9/2019 05H,35920
07/9/2019 04H,36934
07/9/2019 03H,37012
07/9/2019 02H,37215
07/9/2019 01H,36664
07/9/2019 00H,35489
07/8/2019 23H,34276
07/8/2019 22H,33496
07/8/2019 21H,32690
07/8/2019 20H,32348
07/8/2019 19H,32241
07/8/2019 18H,31956
07/8/2019 17H,31711
07/8/2019 16H,31085
07/8/2019 15H,29906
07/8/2019 14H,28398
07/8/2019 13H,26879
07/8/2019 12H,25762
07/8/2019 11H,25060
07/8/2019 10H,25231
07/8/2019 09H,25997
07/8/2019 08H,27273
07/8/2019 07H,29130
07/8/2019 06H,31797
07/8/2019 05H,34399
07/8/2019 04H,35358
07/8/2019 03H,35534
07/8/2019 02H,35636
07/8/2019 01H,34556
07/8/2019 00H,32762
07/7/2019 23H,31136
07/7/2019 22H,29649
07/7/2019 21H,28548
07/7/2019 20H,28017
07/7/2019 19H,27505
07/7/2019 18H,26799
07/7/2019 17H,26755
07/7/2019 16H,26314
07/7/2019 15H,25681
07/7/2019 14H,24969
07/7/2019 13H,25136
07/7/2019 12H,25079
07/7/2019 11H,25373
07/7/2019 10H,26168
07/7/2019 09H,27276
07/7/2019 08H,28789
07/7/2019 07H,30987
07/7/2019 06H,33632
07/7/2019 05H,36193
07/7/2019 04H,37514
07/7/2019 03H,38095
07/7/2019 02H,38583
07/7/2019 01H,38057
07/7/2019 00H,36939
07/6/2019 23H,35355
07/6/2019 22H,33471
07/6/2019 21H,31794
07/6/2019 20H,30689
07/6/2019 19H,29707
07/6/2019 18H,29040
07/6/2019 17H,28298
07/6/2019 16H,27621
07/6/2019 15H,26878
07/6/2019 14H,26345
07/6/2019 13H,25933
07/6/2019 12H,25831
07/6/2019 11H,26016
07/6/2019 10H,26847
07/6/2019 09H,28049
07/6/2019 08H,29731
07/6/2019 07H,32288
07/6/2019 06H,35206
07/6/2019 05H,37735
07/6/2019 04H,39173
07/6/2019 03H,40218
07/6/2019 02H,40910
07/6/2019 01H,40473
07/6/2019 00H,39082
07/5/2019 23H,37346
07/5/2019 22H,35307
07/5/2019 21H,33375
07/5/2019 20H,31857
07/5/2019 19H,31005
07/5/2019 18H,30139
07/5/2019 17H,29502
07/5/2019 16H,28953
07/5/2019 15H,28211
07/5/2019 14H,27417
07/5/2019 13H,26615
07/5/2019 12H,25842
07/5/2019 11H,25665
07/5/2019 10H,26141
07/5/2019 09H,27201
07/5/2019 08H,28568
07/5/2019 07H,30351
07/5/2019 06H,32338
07/5/2019 05H,33751
07/5/2019 04H,34862
07/5/2019 03H,35569
07/5/2019 02H,36033
07/5/2019 01H,36326
07/5/2019 00H,34090
07/4/2019 23H,32597
07/4/2019 22H,30928
07/4/2019 21H,29489
07/4/2019 20H,29063
07/4/2019 19H,27596
07/4/2019 18H,27125
07/4/2019 17H,26756
07/4/2019 16H,26302
07/4/2019 15H,26064
07/4/2019 14H,25688
07/4/2019 13H,25858
07/4/2019 12H,25706
07/4/2019 11H,25882
07/4/2019 10H,26615
07/4/2019 09H,27729
07/4/2019 08H,29405
07/4/2019 07H,31537
07/4/2019 06H,34312
07/4/2019 05H,37048
07/4/2019 04H,38266
07/4/2019 03H,39056
07/4/2019 02H,39737
07/4/2019 01H,39565
07/4/2019 00H,38635
07/3/2019 23H,37356
07/3/2019 22H,36079
07/3/2019 21H,34844
07/3/2019 20H,33883
07/3/2019 19H,33094
07/3/2019 18H,32334
07/3/2019 17H,31832
07/3/2019 16H,31371
07/3/2019 15H,30308
07/3/2019 14H,29124
07/3/2019 13H,27835
07/3/2019 12H,26811
07/3/2019 11H,26713
07/3/2019 10H,27254
07/3/2019 09H,28269
07/3/2019 08H,29857
07/3/2019 07H,32241
07/3/2019 06H,35396
07/3/2019 05H,38453
07/3/2019 04H,39863
07/3/2019 03H,40736
07/3/2019 02H,41396
07/3/2019 01H,41178
07/3/2019 00H,40244
07/2/2019 23H,38862
07/2/2019 22H,37369
07/2/2019 21H,36023
07/2/2019 20H,34577
07/2/2019 19H,33873
07/2/2019 18H,33170
07/2/2019 17H,32379
07/2/2019 16H,31642
07/2/2019 15H,30614
07/2/2019 14H,29086
07/2/2019 13H,27721
07/2/2019 12H,26689
07/2/2019 11H,26737
07/2/2019 10H,27303
07/2/2019 09H,28457
07/2/2019 08H,29844
07/2/2019 07H,32128
07/2/2019 06H,35281
07/2/2019 05H,38590
07/2/2019 04H,40194
07/2/2019 03H,41478
07/2/2019 02H,42074
07/2/2019 01H,41768
07/2/2019 00H,40872
07/1/2019 23H,39669
07/1/2019 22H,38072
07/1/2019 21H,36617
07/1/2019 20H,34987
07/1/2019 19H,33894
07/1/2019 18H,33048
07/1/2019 17H,31934
07/1/2019 16H,31046
07/1/2019 15H,29967
07/1/2019 14H,28280
07/1/2019 13H,26858
07/1/2019 12H,25451
07/1/2019 11H,25049
07/1/2019 10H,25375
07/1/2019 09H,26402
07/1/2019 08H,28039
07/1/2019 07H,30144
07/1/2019 06H,33016
07/1/2019 05H,35828
07/1/2019 04H,37071
07/1/2019 03H,37683
07/1/2019 02H,38087
07/1/2019 01H,37097
07/1/2019 00H,35532
06/30/2019 23H,33916
06/30/2019 22H,32056
06/30/2019 21H,30581
06/30/2019 20H,29380
06/30/2019 19H,28166
06/30/2019 18H,27060
06/30/2019 17H,26156
06/30/2019 16H,25547
06/30/2019 15H,25131
06/30/2019 14H,24671
06/30/2019 13H,24763
06/30/2019 12H,24515
06/30/2019 11H,24818
06/30/2019 10H,25561
06/30/2019 09H,26630
06/30/2019 08H,28195
06/30/2019 07H,30218
06/30/2019 06H,32688
06/30/2019 05H,34680
06/30/2019 04H,35505
06/30/2019 03H,35596
06/30/2019 02H,35665
06/30/2019 01H,35335
06/30/2019 00H,34604
06/29/2019 23H,33517
06/29/2019 22H,32371
06/29/2019 21H,30852
06/29/2019 20H,29694
06/29/2019 19H,28764
06/29/2019 18H,27900
06/29/2019 17H,27197
06/29/2019 16H,26743
06/29/2019 15H,26424
06/29/2019 14H,26518
06/29/2019 13H,25215
06/29/2019 12H,24976
06/29/2019 11H,25162
06/29/2019 10H,25781
06/29/2019 09H,26847
06/29/2019 08H,28450
06/29/2019 07H,30698
06/29/2019 06H,33393
06/29/2019 05H,35819
06/29/2019 04H,36769
06/29/2019 03H,37235
06/29/2019 02H,37663
06/29/2019 01H,37266
06/29/2019 00H,36294
06/28/2019 23H,35082
06/28/2019 22H,34163
06/28/2019 21H,32938
06/28/2019 20H,32099
06/28/2019 19H,31619
06/28/2019 18H,30857
06/28/2019 17H,30250
06/28/2019 16H,29935
06/28/2019 15H,29228
06/28/2019 14H,28219
06/28/2019 13H,27034
06/28/2019 12H,25861
06/28/2019 11H,25603
06/28/2019 10H,26052
06/28/2019 09H,26948
06/28/2019 08H,28401
06/28/2019 07H,30510
06/28/2019 06H,33010
06/28/2019 05H,35591
06/28/2019 04H,36525
06/28/2019 03H,36329
06/28/2019 02H,36627
06/28/2019 01H,36164
06/28/2019 00H,35028
06/27/2019 23H,34134
06/27/2019 22H,32961
06/27/2019 21H,32096
06/27/2019 20H,31516
06/27/2019 19H,31439
06/27/2019 18H,30623
06/27/2019 17H,30346
06/27/2019 16H,29921
06/27/2019 15H,29421
06/27/2019 14H,28498
06/27/2019 13H,27216
06/27/2019 12H,25925
06/27/2019 11H,25549
06/27/2019 10H,26048
06/27/2019 09H,26983
06/27/2019 08H,28271
06/27/2019 07H,30194
06/27/2019 06H,32662
06/27/2019 05H,35287
06/27/2019 04H,36166
06/27/2019 03H,36199
06/27/2019 02H,36051
06/27/2019 01H,35371
06/27/2019 00H,34341
06/26/2019 23H,33640
06/26/2019 22H,32742
06/26/2019 21H,31976
06/26/2019 20H,31392
06/26/2019 19H,31490
06/26/2019 18H,31680
06/26/2019 17H,31316
06/26/2019 16H,31033
06/26/2019 15H,30091
06/26/2019 14H,28849
06/26/2019 13H,27497
06/26/2019 12H,26156
06/26/2019 11H,25824
06/26/2019 10H,26421
06/26/2019 09H,27197
06/26/2019 08H,28846
06/26/2019 07H,30455
06/26/2019 06H,33225
06/26/2019 05H,35877
06/26/2019 04H,37191
06/26/2019 03H,37538
06/26/2019 02H,37525
06/26/2019 01H,37190
06/26/2019 00H,36437
06/25/2019 23H,35506
06/25/2019 22H,34680
06/25/2019 21H,33904
06/25/2019 20H,33311
06/25/2019 19H,33244
06/25/2019 18H,32992
06/25/2019 17H,32106
06/25/2019 16H,30946
06/25/2019 15H,30047
06/25/2019 14H,28762
06/25/2019 13H,27397
06/25/2019 12H,26223
06/25/2019 11H,25910
06/25/2019 10H,26467
06/25/2019 09H,27480
06/25/2019 08H,28973
06/25/2019 07H,31682
06/25/2019 06H,34849
06/25/2019 05H,38147
06/25/2019 04H,39947
06/25/2019 03H,40759
06/25/2019 02H,41284
06/25/2019 01H,41207
06/25/2019 00H,40468
06/24/2019 23H,39004
06/24/2019 22H,37447
06/24/2019 21H,35953
06/24/2019 20H,34657
06/24/2019 19H,33747
06/24/2019 18H,33155
06/24/2019 17H,32508
06/24/2019 16H,31830
06/24/2019 15H,30738
06/24/2019 14H,29113
06/24/2019 13H,27514
06/24/2019 12H,26159
06/24/2019 11H,25922
06/24/2019 10H,26270
06/24/2019 09H,27247
06/24/2019 08H,28739
06/24/2019 07H,31031
06/24/2019 06H,34141
06/24/2019 05H,37077
06/24/2019 04H,38531
06/24/2019 03H,39120
06/24/2019 02H,39236
06/24/2019 01H,38152
06/24/2019 00H,36376
06/23/2019 23H,34661
06/23/2019 22H,32563
06/23/2019 21H,30728
06/23/2019 20H,29339
06/23/2019 19H,28550
06/23/2019 18H,27434
06/23/2019 17H,26410
06/23/2019 16H,25614
06/23/2019 15H,24946
06/23/2019 14H,24540
06/23/2019 13H,24846
06/23/2019 12H,24866
06/23/2019 11H,25254
06/23/2019 10H,25985
06/23/2019 09H,27030
06/23/2019 08H,28535
06/23/2019 07H,30594
06/23/2019 06H,32948
06/23/2019 05H,35342
06/23/2019 04H,36166
06/23/2019 03H,36373
06/23/2019 02H,36119
06/23/2019 01H,34980
06/23/2019 00H,33264
06/22/2019 23H,31530
06/22/2019 22H,29909
06/22/2019 21H,29236
06/22/2019 20H,28688
06/22/2019 19H,28236
06/22/2019 18H,27589
06/22/2019 17H,27212
06/22/2019 16H,26404
06/22/2019 15H,25830
06/22/2019 14H,25375
06/22/2019 13H,25248
06/22/2019 12H,24798
06/22/2019 11H,24902
06/22/2019 10H,25469
06/22/2019 09H,26452
06/22/2019 08H,27933
06/22/2019 07H,29919
06/22/2019 06H,32294
06/22/2019 05H,34613
06/22/2019 04H,35471
06/22/2019 03H,35181
06/22/2019 02H,34745
06/22/2019 01H,34218
06/22/2019 00H,33465
06/21/2019 23H,32633
06/21/2019 22H,32086
06/21/2019 21H,31773
06/21/2019 20H,31388
06/21/2019 19H,31270
06/21/2019 18H,30992
06/21/2019 17H,30390
06/21/2019 16H,29905
06/21/2019 15H,29354
06/21/2019 14H,28366
06/21/2019 13H,27005
06/21/2019 12H,25805
06/21/2019 11H,25514
06/21/2019 10H,26043
06/21/2019 09H,27022
06/21/2019 08H,28478
06/21/2019 07H,30368
06/21/2019 06H,33031
06/21/2019 05H,35763
06/21/2019 04H,36870
06/21/2019 03H,37013
06/21/2019 02H,37013
06/21/2019 01H,36715
06/21/2019 00H,35829
06/20/2019 23H,35256
06/20/2019 22H,34714
06/20/2019 21H,33976
06/20/2019 20H,33422
06/20/2019 19H,33331
06/20/2019 18H,33243
06/20/2019 17H,32904
06/20/2019 16H,32084
06/20/2019 15H,30907
06/20/2019 14H,29713
06/20/2019 13H,28204
06/20/2019 12H,27019
06/20/2019 11H,26711
06/20/2019 10H,27309
06/20/2019 09H,28430
06/20/2019 08H,30134
06/20/2019 07H,32336
06/20/2019 06H,35524
06/20/2019 05H,38830
06/20/2019 04H,40461
06/20/2019 03H,41196
06/20/2019 02H,41821
06/20/2019 01H,41535
06/20/2019 00H,40737
06/19/2019 23H,39453
06/19/2019 22H,37912
06/19/2019 21H,36759
06/19/2019 20H,35554
06/19/2019 19H,34614
06/19/2019 18H,33779
06/19/2019 17H,33314
06/19/2019 16H,32647
06/19/2019 15H,31179
06/19/2019 14H,29742
06/19/2019 13H,28163
06/19/2019 12H,27025
06/19/2019 11H,26793
06/19/2019 10H,27424
06/19/2019 09H,28464
06/19/2019 08H,30086
06/19/2019 07H,32570
06/19/2019 06H,35705
06/19/2019 05H,39034
06/19/2019 04H,40730
06/19/2019 03H,41309
06/19/2019 02H,41659
06/19/2019 01H,40989
06/19/2019 00H,40031
06/18/2019 23H,38686
06/18/2019 22H,37511
06/18/2019 21H,36383
06/18/2019 20H,35417
06/18/2019 19H,34698
06/18/2019 18H,33904
06/18/2019 17H,33256
06/18/2019 16H,32472
06/18/2019 15H,31201
06/18/2019 14H,29643
06/18/2019 13H,28034
06/18/2019 12H,26796
06/18/2019 11H,26544
06/18/2019 10H,27075
06/18/2019 09H,28101
06/18/2019 08H,29578
06/18/2019 07H,31402
06/18/2019 06H,34514
06/18/2019 05H,37503
06/18/2019 04H,38834
06/18/2019 03H,39117
06/18/2019 02H,39053
06/18/2019 01H,38434
06/18/2019 00H,37354
06/17/2019 23H,36193
06/17/2019 22H,35135
06/17/2019 21H,34239
06/17/2019 20H,33083
06/17/2019 19H,32490
06/17/2019 18H,32067
06/17/2019 17H,31557
06/17/2019 16H,31058
06/17/2019 15H,30147
06/17/2019 14H,28732
06/17/2019 13H,26969
06/17/2019 12H,25615
06/17/2019 11H,25247
06/17/2019 10H,25499
06/17/2019 09H,26212
06/17/2019 08H,27439
06/17/2019 07H,29061
06/17/2019 06H,31415
06/17/2019 05H,33567
06/17/2019 04H,34280
06/17/2019 03H,33986
06/17/2019 02H,33503
06/17/2019 01H,32436
06/17/2019 00H,30868
06/16/2019 23H,29189
06/16/2019 22H,27852
06/16/2019 21H,27063
06/16/2019 20H,26420
06/16/2019 19H,26309
06/16/2019 18H,26418
06/16/2019 17H,26215
06/16/2019 16H,25684
06/16/2019 15H,24593
06/16/2019 14H,24386
06/16/2019 13H,24679
06/16/2019 12H,24667
06/16/2019 11H,24905
06/16/2019 10H,25452
06/16/2019 09H,26422
06/16/2019 08H,27788
06/16/2019 07H,29550
06/16/2019 06H,31679
06/16/2019 05H,33632
06/16/2019 04H,34415
06/16/2019 03H,34315
06/16/2019 02H,34254
06/16/2019 01H,33314
06/16/2019 00H,32073
06/15/2019 23H,30755
06/15/2019 22H,29543
06/15/2019 21H,28600
06/15/2019 20H,28094
06/15/2019 19H,27879
06/15/2019 18H,28015
06/15/2019 17H,27988
06/15/2019 16H,27467
06/15/2019 15H,26615
06/15/2019 14H,26156
06/15/2019 13H,25988
06/15/2019 12H,25699
06/15/2019 11H,25884
06/15/2019 10H,26554
06/15/2019 09H,27567
06/15/2019 08H,28900
06/15/2019 07H,30735
06/15/2019 06H,33211
06/15/2019 05H,35655
06/15/2019 04H,36833
06/15/2019 03H,37106
06/15/2019 02H,37375
06/15/2019 01H,36958
06/15/2019 00H,35946
06/14/2019 23H,34915
06/14/2019 22H,33815
06/14/2019 21H,32879
06/14/2019 20H,32552
06/14/2019 19H,32789
06/14/2019 18H,32603
06/14/2019 17H,32543
06/14/2019 16H,31940
06/14/2019 15H,30725
06/14/2019 14H,29438
06/14/2019 13H,28267
06/14/2019 12H,27247
06/14/2019 11H,27130
06/14/2019 10H,27620
06/14/2019 09H,28436
06/14/2019 08H,29946
06/14/2019 07H,32185
06/14/2019 06H,35017
06/14/2019 05H,37977
06/14/2019 04H,39416
06/14/2019 03H,40220
06/14/2019 02H,40762
06/14/2019 01H,40768
06/14/2019 00H,40134
06/13/2019 23H,39015
06/13/2019 22H,37613
06/13/2019 21H,36995
06/13/2019 20H,35684
06/13/2019 19H,35192
06/13/2019 18H,34477
06/13/2019 17H,34129
06/13/2019 16H,33526
06/13/2019 15H,32536
06/13/2019 14H,30946
06/13/2019 13H,29554
06/13/2019 12H,28402
06/13/2019 11H,28262
06/13/2019 10H,29087
06/13/2019 09H,30524
06/13/2019 08H,32290
06/13/2019 07H,34812
06/13/2019 06H,38584
06/13/2019 05H,42557
06/13/2019 04H,45183
06/13/2019 03H,47017
06/13/2019 02H,48703
06/13/2019 01H,49493
06/13/2019 00H,49292
06/12/2019 23H,48277
06/12/2019 22H,46774
06/12/2019 21H,44943
06/12/2019 20H,42883
06/12/2019 19H,41264
06/12/2019 18H,39892
06/12/2019 17H,37755
06/12/2019 16H,35967
06/12/2019 15H,34473
06/12/2019 14H,32743
06/12/2019 13H,31278
06/12/2019 12H,30107
06/12/2019 11H,30126
06/12/2019 10H,31043
06/12/2019 09H,32620
06/12/2019 08H,34817
06/12/2019 07H,37881
06/12/2019 06H,42106
06/12/2019 05H,46483
06/12/2019 04H,49207
06/12/2019 03H,50719
06/12/2019 02H,52458
06/12/2019 01H,53322
06/12/2019 00H,53045
06/11/2019 23H,52021
06/11/2019 22H,50477
06/11/2019 21H,47955
06/11/2019 20H,45034
06/11/2019 19H,42418
06/11/2019 18H,39481
06/11/2019 17H,36938
06/11/2019 16H,35025
06/11/2019 15H,33249
06/11/2019 14H,31376
06/11/2019 13H,29905
06/11/2019 12H,28890
06/11/2019 11H,28882
06/11/2019 10H,29750
06/11/2019 09H,31471
06/11/2019 08H,33847
06/11/2019 07H,36969
06/11/2019 06H,41197
06/11/2019 05H,45675
06/11/2019 04H,48304
06/11/2019 03H,50013
06/11/2019 02H,51248
06/11/2019 01H,51455
06/11/2019 00H,50597
06/10/2019 23H,49135
06/10/2019 22H,46565
06/10/2019 21H,43913
06/10/2019 20H,41097
06/10/2019 19H,38773
06/10/2019 18H,36444
06/10/2019 17H,34530
06/10/2019 16H,33003
06/10/2019 15H,31412
06/10/2019 14H,29544
06/10/2019 13H,27976
06/10/2019 12H,26835
06/10/2019 11H,26454
06/10/2019 10H,26984
06/10/2019 09H,28060
06/10/2019 08H,29800
06/10/2019 07H,32186
06/10/2019 06H,35680
06/10/2019 05H,38983
06/10/2019 04H,40467
06/10/2019 03H,41110
06/10/2019 02H,41400
06/10/2019 01H,39924
06/10/2019 00H,37679
06/9/2019 23H,35097
06/9/2019 22H,32816
06/9/2019 21H,31145
06/9/2019 20H,29674
06/9/2019 19H,28235
06/9/2019 18H,26996
06/9/2019 17H,26101
06/9/2019 16H,25553
06/9/2019 15H,24924
06/9/2019 14H,24318
06/9/2019 13H,24304
06/9/2019 12H,24313
06/9/2019 11H,24605
06/9/2019 10H,25286
06/9/2019 09H,26348
06/9/2019 08H,27853
06/9/2019 07H,29749
06/9/2019 06H,32159
06/9/2019 05H,34329
06/9/2019 04H,35033
06/9/2019 03H,34944
06/9/2019 02H,34581
06/9/2019 01H,33224
06/9/2019 00H,31901
06/8/2019 23H,30691
06/8/2019 22H,29384
06/8/2019 21H,28558
06/8/2019 20H,27977
06/8/2019 19H,27655
06/8/2019 18H,27484
06/8/2019 17H,27408
06/8/2019 16H,26960
06/8/2019 15H,26213
06/8/2019 14H,25727
06/8/2019 13H,25394
06/8/2019 12H,25073
06/8/2019 11H,25081
06/8/2019 10H,25350
06/8/2019 09H,26314
06/8/2019 08H,27631
06/8/2019 07H,29391
06/8/2019 06H,31786
06/8/2019 05H,33903
06/8/2019 04H,34431
06/8/2019 03H,34227
06/8/2019 02H,33766
06/8/2019 01H,33294
06/8/2019 00H,32745
06/7/2019 23H,31989
06/7/2019 22H,31295
06/7/2019 21H,30784
06/7/2019 20H,30385
06/7/2019 19H,30517
06/7/2019 18H,30387
06/7/2019 17H,30364
06/7/2019 16H,29992
06/7/2019 15H,29251
06/7/2019 14H,28210
06/7/2019 13H,26884
06/7/2019 12H,25641
06/7/2019 11H,25209
06/7/2019 10H,25680
06/7/2019 09H,26578
06/7/2019 08H,27974
06/7/2019 07H,30058
06/7/2019 06H,32731
06/7/2019 05H,35364
06/7/2019 04H,36476
06/7/2019 03H,36541
06/7/2019 02H,36879
06/7/2019 01H,36520
06/7/2019 00H,36138
06/6/2019 23H,35261
06/6/2019 22H,34390
06/6/2019 21H,33413
06/6/2019 20H,32465
06/6/2019 19H,31967
06/6/2019 18H,31267
06/6/2019 17H,31081
06/6/2019 16H,31063
06/6/2019 15H,30669
06/6/2019 14H,29316
06/6/2019 13H,27927
06/6/2019 12H,26793
06/6/2019 11H,26686
06/6/2019 10H,27326
06/6/2019 09H,28554
06/6/2019 08H,30295
06/6/2019 07H,32694
06/6/2019 06H,35864
06/6/2019 05H,39273
06/6/2019 04H,40923
06/6/2019 03H,41563
06/6/2019 02H,42239
06/6/2019 01H,42211
06/6/2019 00H,41439
06/5/2019 23H,40261
06/5/2019 22H,38942
06/5/2019 21H,37498
06/5/2019 20H,35755
06/5/2019 19H,34564
06/5/2019 18H,33674
06/5/2019 17H,32923
06/5/2019 16H,32294
06/5/2019 15H,31400
06/5/2019 14H,29747
06/5/2019 13H,28082
06/5/2019 12H,26721
06/5/2019 11H,26576
06/5/2019 10H,27215
06/5/2019 09H,28290
06/5/2019 08H,29985
06/5/2019 07H,32326
06/5/2019 06H,35555
06/5/2019 05H,38875
06/5/2019 04H,40336
06/5/2019 03H,40521
06/5/2019 02H,40395
06/5/2019 01H,39635
06/5/2019 00H,38657
06/4/2019 23H,37511
06/4/2019 22H,36059
06/4/2019 21H,34590
06/4/2019 20H,33490
06/4/2019 19H,33142
06/4/2019 18H,32347
06/4/2019 17H,31614
06/4/2019 16H,30992
06/4/2019 15H,30202
06/4/2019 14H,28757
06/4/2019 13H,27031
06/4/2019 12H,25657
06/4/2019 11H,25349
06/4/2019 10H,25715
06/4/2019 09H,26583
06/4/2019 08H,27977
06/4/2019 07H,30017
06/4/2019 06H,32782
06/4/2019 05H,35779
06/4/2019 04H,36956
06/4/2019 03H,36761
06/4/2019 02H,36538
06/4/2019 01H,35737
06/4/2019 00H,34485
06/3/2019 23H,33255
06/3/2019 22H,32091
06/3/2019 21H,31361
06/3/2019 20H,30876
06/3/2019 19H,30691
06/3/2019 18H,30697
06/3/2019 17H,30509
06/3/2019 16H,29807
06/3/2019 15H,29051
06/3/2019 14H,27627
06/3/2019 13H,25780
06/3/2019 12H,24457
06/3/2019 11H,23849
06/3/2019 10H,23994
06/3/2019 09H,24615
06/3/2019 08H,25804
06/3/2019 07H,27303
06/3/2019 06H,29690
06/3/2019 05H,31946
06/3/2019 04H,32754
06/3/2019 03H,32027
06/3/2019 02H,31311
06/3/2019 01H,29970
06/3/2019 00H,28586
06/2/2019 23H,27477
06/2/2019 22H,26885
06/2/2019 21H,26637
06/2/2019 20H,26307
06/2/2019 19H,26209
06/2/2019 18H,25951
06/2/2019 17H,25634
06/2/2019 16H,24852
06/2/2019 15H,23510
06/2/2019 14H,23309
06/2/2019 13H,23651
06/2/2019 12H,23605
06/2/2019 11H,23715
06/2/2019 10H,24302
06/2/2019 09H,25201
06/2/2019 08H,26435
06/2/2019 07H,27947
06/2/2019 06H,30017
06/2/2019 05H,32082
06/2/2019 04H,32787
06/2/2019 03H,32248
06/2/2019 02H,31628
06/2/2019 01H,30697
06/2/2019 00H,29721
06/1/2019 23H,28871
06/1/2019 22H,28160
06/1/2019 21H,27991
06/1/2019 20H,27753
06/1/2019 19H,27724
06/1/2019 18H,27458
06/1/2019 17H,26859
06/1/2019 16H,26089
06/1/2019 15H,25187
06/1/2019 14H,24772
06/1/2019 13H,24641
06/1/2019 12H,24384
06/1/2019 11H,24356
06/1/2019 10H,24828
06/1/2019 09H,25845
06/1/2019 08H,27236
06/1/2019 07H,28935
06/1/2019 06H,31216
06/1/2019 05H,33365
06/1/2019 04H,34282
06/1/2019 03H,33933
06/1/2019 02H,33774
06/1/2019 01H,33181
06/1/2019 00H,32249
05/31/2019 23H,31293
05/31/2019 22H,30505
05/31/2019 21H,29760
05/31/2019 20H,29158
05/31/2019 19H,29099
05/31/2019 18H,29560
05/31/2019 17H,29586
05/31/2019 16H,29350
05/31/2019 15H,29154
05/31/2019 14H,27901
05/31/2019 13H,26298
05/31/2019 12H,24983
05/31/2019 11H,24533
05/31/2019 10H,24799
05/31/2019 09H,25583
05/31/2019 08H,26835
05/31/2019 07H,28465
05/31/2019 06H,31107
05/31/2019 05H,33467
05/31/2019 04H,34519
05/31/2019 03H,34063
05/31/2019 02H,33727
05/31/2019 01H,33031
05/31/2019 00H,32140
05/30/2019 23H,31032
05/30/2019 22H,30187
05/30/2019 21H,29676
05/30/2019 20H,29000
05/30/2019 19H,28795
05/30/2019 18H,28615
05/30/2019 17H,28793
05/30/2019 16H,28624
05/30/2019 15H,28527
05/30/2019 14H,27459
05/30/2019 13H,25886
05/30/2019 12H,24505
05/30/2019 11H,24038
05/30/2019 10H,24313
05/30/2019 09H,25223
05/30/2019 08H,26380
05/30/2019 07H,28040
05/30/2019 06H,30575
05/30/2019 05H,33334
05/30/2019 04H,34467
05/30/2019 03H,33917
05/30/2019 02H,33536
05/30/2019 01H,32722
05/30/2019 00H,31790
05/29/2019 23H,30847
05/29/2019 22H,29944
05/29/2019 21H,29542
05/29/2019 20H,28863
05/29/2019 19H,28609
05/29/2019 18H,28490
05/29/2019 17H,27872
05/29/2019 16H,27948
05/29/2019 15H,27975
05/29/2019 14H,27096
05/29/2019 13H,25436
05/29/2019 12H,24044
05/29/2019 11H,23427
05/29/2019 10H,23804
05/29/2019 09H,24481
05/29/2019 08H,25539
05/29/2019 07H,26974
05/29/2019 06H,29366
05/29/2019 05H,31855
05/29/2019 04H,32817
05/29/2019 03H,31739
05/29/2019 02H,30744
05/29/2019 01H,29817
05/29/2019 00H,28656
05/28/2019 23H,28371
05/28/2019 22H,28131
05/28/2019 21H,27734
05/28/2019 20H,27381
05/28/2019 19H,27622
05/28/2019 18H,27690
05/28/2019 17H,27806
05/28/2019 16H,27773
05/28/2019 15H,27404
05/28/2019 14H,26182
05/28/2019 13H,24387
05/28/2019 12H,23018
05/28/2019 11H,22502
05/28/2019 10H,22516
05/28/2019 09H,22830
05/28/2019 08H,23449
05/28/2019 07H,24842
05/28/2019 06H,26817
05/28/2019 05H,28840
05/28/2019 04H,29455
05/28/2019 03H,27925
05/28/2019 02H,26579
05/28/2019 01H,25409
05/28/2019 00H,24228
05/27/2019 23H,23483
05/27/2019 22H,23629
05/27/2019 21H,23511
05/27/2019 20H,23409
05/27/2019 19H,23544
05/27/2019 18H,23312
05/27/2019 17H,23185
05/27/2019 16H,23023
05/27/2019 15H,22799
05/27/2019 14H,22556
05/27/2019 13H,22576
05/27/2019 12H,22013
05/27/2019 11H,21862
05/27/2019 10H,22113
05/27/2019 09H,22754
