Demand for Southwest (region) hourly - UTC time
https://www.eia.gov/opendata/v1/qb.php?category=3389946&sdid=EBA.SW-ALL.D.H
04:14:53 GMT-0400 (Eastern Daylight Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.SW-ALL.D.H megawatthours
09/1/2018 06H,15681
09/1/2018 05H,16867
09/1/2018 04H,17984
09/1/2018 03H,19021
09/1/2018 02H,19546
09/1/2018 01H,20069
09/1/2018 00H,20231
08/31/2018 23H,19988
08/31/2018 22H,19642
08/31/2018 21H,19043
08/31/2018 20H,18237
08/31/2018 19H,17281
08/31/2018 18H,16085
08/31/2018 17H,14904
08/31/2018 16H,13930
08/31/2018 15H,13009
08/31/2018 14H,12392
08/31/2018 13H,12029
08/31/2018 12H,11496
08/31/2018 11H,11379
08/31/2018 10H,11641
08/31/2018 09H,12064
08/31/2018 08H,12742
08/31/2018 07H,13704
08/31/2018 06H,15140
08/31/2018 05H,16652
08/31/2018 04H,17924
08/31/2018 03H,18763
08/31/2018 02H,19383
08/31/2018 01H,19831
08/31/2018 00H,19856
08/30/2018 23H,19431
08/30/2018 22H,18864
08/30/2018 21H,18114
08/30/2018 20H,17210
08/30/2018 19H,16254
08/30/2018 18H,15304
08/30/2018 17H,14267
08/30/2018 16H,13410
08/30/2018 15H,12787
08/30/2018 14H,12391
08/30/2018 13H,12135
08/30/2018 12H,11607
08/30/2018 11H,11406
08/30/2018 10H,11526
08/30/2018 09H,11828
08/30/2018 08H,12297
08/30/2018 07H,13210
08/30/2018 06H,14635
08/30/2018 05H,16248
08/30/2018 04H,17763
08/30/2018 03H,18750
08/30/2018 02H,19507
08/30/2018 01H,20120
08/30/2018 00H,20175
08/29/2018 23H,19814
08/29/2018 22H,19386
08/29/2018 21H,18380
08/29/2018 20H,17240
08/29/2018 19H,15981
08/29/2018 18H,14628
08/29/2018 17H,13504
08/29/2018 16H,12594
08/29/2018 15H,11822
08/29/2018 14H,11302
08/29/2018 13H,10857
08/29/2018 12H,10495
08/29/2018 11H,10402
08/29/2018 10H,10448
08/29/2018 09H,11016
08/29/2018 08H,11661
08/29/2018 07H,12594
08/29/2018 06H,13932
08/29/2018 05H,15398
08/29/2018 04H,16944
08/29/2018 03H,18070
08/29/2018 02H,18846
08/29/2018 01H,19432
08/29/2018 00H,19565
08/28/2018 23H,19016
08/28/2018 22H,18550
08/28/2018 21H,17643
08/28/2018 20H,16592
08/28/2018 19H,15525
08/28/2018 18H,13697
08/28/2018 17H,12781
08/28/2018 16H,12582
08/28/2018 15H,11859
08/28/2018 14H,11466
08/28/2018 13H,11202
08/28/2018 12H,10642
08/28/2018 11H,10514
08/28/2018 10H,10746
08/28/2018 09H,11242
08/28/2018 08H,11936
08/28/2018 07H,12871
08/28/2018 06H,14226
08/28/2018 05H,15850
08/28/2018 04H,17244
08/28/2018 03H,18231
08/28/2018 02H,19066
08/28/2018 01H,19571
08/28/2018 00H,19580
08/27/2018 23H,19429
08/27/2018 22H,19022
08/27/2018 21H,18254
08/27/2018 20H,17455
08/27/2018 19H,16629
08/27/2018 18H,15615
08/27/2018 17H,14612
08/27/2018 16H,13671
08/27/2018 15H,12917
08/27/2018 14H,12428
08/27/2018 13H,12000
08/27/2018 12H,11464
08/27/2018 11H,11302
08/27/2018 10H,11565
08/27/2018 09H,12153
08/27/2018 08H,12796
08/27/2018 07H,13807
08/27/2018 06H,15135
08/27/2018 05H,16452
08/27/2018 04H,17600
08/27/2018 03H,18487
08/27/2018 02H,19001
08/27/2018 01H,19447
08/27/2018 00H,19597
08/26/2018 23H,19163
08/26/2018 22H,18734
08/26/2018 21H,17904
08/26/2018 20H,17092
08/26/2018 19H,16050
08/26/2018 18H,15014
08/26/2018 17H,13762
08/26/2018 16H,12550
08/26/2018 15H,11417
08/26/2018 14H,10674
08/26/2018 13H,10767
08/26/2018 12H,10799
08/26/2018 11H,10960
08/26/2018 10H,11280
08/26/2018 09H,11749
08/26/2018 08H,12325
08/26/2018 07H,13212
08/26/2018 06H,14249
08/26/2018 05H,15178
08/26/2018 04H,15936
08/26/2018 03H,16569
08/26/2018 02H,17092
08/26/2018 01H,17769
08/26/2018 00H,18159
08/25/2018 23H,18156
08/25/2018 22H,17727
08/25/2018 21H,16801
08/25/2018 20H,15919
08/25/2018 19H,15145
08/25/2018 18H,14200
08/25/2018 17H,13125
08/25/2018 16H,12281
08/25/2018 15H,11408
08/25/2018 14H,11024
08/25/2018 13H,11092
08/25/2018 12H,10939
08/25/2018 11H,11042
08/25/2018 10H,11320
08/25/2018 09H,11804
08/25/2018 08H,12408
08/25/2018 07H,13278
08/25/2018 06H,14439
08/25/2018 05H,15597
08/25/2018 04H,16790
08/25/2018 03H,17452
08/25/2018 02H,18134
08/25/2018 01H,18749
08/25/2018 00H,19026
08/24/2018 23H,18767
08/24/2018 22H,18491
08/24/2018 21H,17768
08/24/2018 20H,16995
08/24/2018 19H,16156
08/24/2018 18H,15144
08/24/2018 17H,14296
08/24/2018 16H,13512
08/24/2018 15H,12858
08/24/2018 14H,12275
08/24/2018 13H,11839
08/24/2018 12H,11240
08/24/2018 11H,10994
08/24/2018 10H,11129
08/24/2018 09H,11450
08/24/2018 08H,11871
08/24/2018 07H,12450
08/24/2018 06H,13407
08/24/2018 05H,14694
08/24/2018 04H,15760
08/24/2018 03H,16498
08/24/2018 02H,16833
08/24/2018 01H,17788
08/24/2018 00H,18141
08/23/2018 23H,18032
08/23/2018 22H,17930
08/23/2018 21H,17437
08/23/2018 20H,16769
08/23/2018 19H,15872
08/23/2018 18H,15083
08/23/2018 17H,14301
08/23/2018 16H,13596
08/23/2018 15H,12939
08/23/2018 14H,12417
08/23/2018 13H,12112
08/23/2018 12H,11648
08/23/2018 11H,11464
08/23/2018 10H,11663
08/23/2018 09H,12060
08/23/2018 08H,12615
08/23/2018 07H,13456
08/23/2018 06H,14515
08/23/2018 05H,15802
08/23/2018 04H,16710
08/23/2018 03H,17345
08/23/2018 02H,17764
08/23/2018 01H,18081
08/23/2018 00H,18202
08/22/2018 23H,18129
08/22/2018 22H,18171
08/22/2018 21H,18369
08/22/2018 20H,17752
08/22/2018 19H,16787
08/22/2018 18H,15828
08/22/2018 17H,14843
08/22/2018 16H,14051
08/22/2018 15H,13402
08/22/2018 14H,13001
08/22/2018 13H,12747
08/22/2018 12H,12255
08/22/2018 11H,12076
08/22/2018 10H,12328
08/22/2018 09H,12705
08/22/2018 08H,13301
08/22/2018 07H,14153
08/22/2018 06H,15349
08/22/2018 05H,16604
08/22/2018 04H,17775
08/22/2018 03H,18441
08/22/2018 02H,18719
08/22/2018 01H,19078
08/22/2018 00H,19102
08/21/2018 23H,18855
08/21/2018 22H,18437
08/21/2018 21H,18078
08/21/2018 20H,17657
08/21/2018 19H,16842
08/21/2018 18H,15854
08/21/2018 17H,14877
08/21/2018 16H,14146
08/21/2018 15H,13634
08/21/2018 14H,13380
08/21/2018 13H,12986
08/21/2018 12H,12397
08/21/2018 11H,12437
08/21/2018 10H,12801
08/21/2018 09H,13410
08/21/2018 08H,14036
08/21/2018 07H,14988
08/21/2018 06H,16218
08/21/2018 05H,17724
08/21/2018 04H,19072
08/21/2018 03H,19949
08/21/2018 02H,20577
08/21/2018 01H,21401
08/21/2018 00H,21717
08/20/2018 23H,21515
08/20/2018 22H,21097
08/20/2018 21H,20307
08/20/2018 20H,19375
08/20/2018 19H,18143
08/20/2018 18H,17079
08/20/2018 17H,15861
08/20/2018 16H,14803
08/20/2018 15H,14145
08/20/2018 14H,13407
08/20/2018 13H,12967
08/20/2018 12H,12526
08/20/2018 11H,12372
08/20/2018 10H,12649
08/20/2018 09H,13141
08/20/2018 08H,13660
08/20/2018 07H,14523
08/20/2018 06H,15754
08/20/2018 05H,17333
08/20/2018 04H,18807
08/20/2018 03H,19882
08/20/2018 02H,20657
08/20/2018 01H,21447
08/20/2018 00H,21411
08/19/2018 23H,21011
08/19/2018 22H,20426
08/19/2018 21H,19454
08/19/2018 20H,18306
08/19/2018 19H,17158
08/19/2018 18H,15919
08/19/2018 17H,14702
08/19/2018 16H,13287
08/19/2018 15H,12316
08/19/2018 14H,11656
08/19/2018 13H,11676
08/19/2018 12H,11753
08/19/2018 11H,11966
08/19/2018 10H,12303
08/19/2018 09H,12823
08/19/2018 08H,13401
08/19/2018 07H,14338
08/19/2018 06H,15475
08/19/2018 05H,16661
08/19/2018 04H,17858
08/19/2018 03H,18810
08/19/2018 02H,19562
08/19/2018 01H,20464
08/19/2018 00H,20604
08/18/2018 23H,20658
08/18/2018 22H,20320
08/18/2018 21H,19551
08/18/2018 20H,18865
08/18/2018 19H,17856
08/18/2018 18H,16600
08/18/2018 17H,15271
08/18/2018 16H,14024
08/18/2018 15H,12781
08/18/2018 14H,11816
08/18/2018 13H,11848
08/18/2018 12H,11912
08/18/2018 11H,12041
08/18/2018 10H,12437
08/18/2018 09H,12911
08/18/2018 08H,13619
08/18/2018 07H,14605
08/18/2018 06H,15674
08/18/2018 05H,16924
08/18/2018 04H,18049
08/18/2018 03H,18717
08/18/2018 02H,19196
08/18/2018 01H,19648
08/18/2018 00H,19936
08/17/2018 23H,19939
08/17/2018 22H,19763
08/17/2018 21H,18987
08/17/2018 20H,18151
08/17/2018 19H,17188
08/17/2018 18H,16185
08/17/2018 17H,15240
08/17/2018 16H,14159
08/17/2018 15H,13386
08/17/2018 14H,12687
08/17/2018 13H,12270
08/17/2018 12H,11744
08/17/2018 11H,11684
08/17/2018 10H,11784
08/17/2018 09H,12172
08/17/2018 08H,12730
08/17/2018 07H,13671
08/17/2018 06H,14834
08/17/2018 05H,16101
08/17/2018 04H,17017
08/17/2018 03H,17549
08/17/2018 02H,18034
08/17/2018 01H,18689
08/17/2018 00H,19238
08/16/2018 23H,19235
08/16/2018 22H,18857
08/16/2018 21H,18104
08/16/2018 20H,17219
08/16/2018 19H,16175
08/16/2018 18H,15323
08/16/2018 17H,14628
08/16/2018 16H,13973
08/16/2018 15H,13514
08/16/2018 14H,12876
08/16/2018 13H,12509
08/16/2018 12H,12109
08/16/2018 11H,11825
08/16/2018 10H,11901
08/16/2018 09H,12172
08/16/2018 08H,12588
08/16/2018 07H,13437
08/16/2018 06H,14539
08/16/2018 05H,15738
08/16/2018 04H,16816
08/16/2018 03H,17273
08/16/2018 02H,17568
08/16/2018 01H,17822
08/16/2018 00H,17756
08/15/2018 23H,17345
08/15/2018 22H,16839
08/15/2018 21H,16215
08/15/2018 20H,15803
08/15/2018 19H,15201
08/15/2018 18H,14661
08/15/2018 17H,14069
08/15/2018 16H,13606
08/15/2018 15H,13038
08/15/2018 14H,12331
08/15/2018 13H,11917
08/15/2018 12H,11432
08/15/2018 11H,11352
08/15/2018 10H,11397
08/15/2018 09H,11758
08/15/2018 08H,12299
08/15/2018 07H,13264
08/15/2018 06H,14546
08/15/2018 05H,16098
08/15/2018 04H,17617
08/15/2018 03H,18972
08/15/2018 02H,19637
08/15/2018 01H,20233
08/15/2018 00H,20299
08/14/2018 23H,19867
08/14/2018 22H,19544
08/14/2018 21H,18765
08/14/2018 20H,17844
08/14/2018 19H,16685
08/14/2018 18H,15591
08/14/2018 17H,14538
08/14/2018 16H,13633
08/14/2018 15H,12936
08/14/2018 14H,12487
08/14/2018 13H,11993
08/14/2018 12H,11623
08/14/2018 11H,11625
08/14/2018 10H,11833
08/14/2018 09H,12100
08/14/2018 08H,12583
08/14/2018 07H,13444
08/14/2018 06H,14631
08/14/2018 05H,16128
08/14/2018 04H,17394
08/14/2018 03H,18068
08/14/2018 02H,18297
08/14/2018 01H,19093
08/14/2018 00H,19114
08/13/2018 23H,18804
08/13/2018 22H,18381
08/13/2018 21H,17633
08/13/2018 20H,16747
08/13/2018 19H,15872
08/13/2018 18H,15075
08/13/2018 17H,14062
08/13/2018 16H,13303
08/13/2018 15H,12555
08/13/2018 14H,11867
08/13/2018 13H,11430
08/13/2018 12H,10952
08/13/2018 11H,10767
08/13/2018 10H,11015
08/13/2018 09H,11383
08/13/2018 08H,11927
08/13/2018 07H,12756
08/13/2018 06H,13826
08/13/2018 05H,14925
08/13/2018 04H,15830
08/13/2018 03H,16441
08/13/2018 02H,17350
08/13/2018 01H,18787
08/13/2018 00H,18796
08/12/2018 23H,18322
08/12/2018 22H,17667
08/12/2018 21H,16881
08/12/2018 20H,16011
08/12/2018 19H,15032
08/12/2018 18H,13835
08/12/2018 17H,12912
08/12/2018 16H,12017
08/12/2018 15H,11069
08/12/2018 14H,10496
08/12/2018 13H,10669
08/12/2018 12H,10795
08/12/2018 11H,11112
08/12/2018 10H,11426
08/12/2018 09H,11836
08/12/2018 08H,12419
08/12/2018 07H,13229
08/12/2018 06H,14081
08/12/2018 05H,15075
08/12/2018 04H,15837
08/12/2018 03H,16680
08/12/2018 02H,17390
08/12/2018 01H,18188
08/12/2018 00H,18184
08/11/2018 23H,17926
08/11/2018 22H,17406
08/11/2018 21H,16863
08/11/2018 20H,15568
08/11/2018 19H,14657
08/11/2018 18H,13860
08/11/2018 17H,12788
08/11/2018 16H,11849
08/11/2018 15H,11020
08/11/2018 14H,10423
08/11/2018 13H,10464
08/11/2018 12H,10549
08/11/2018 11H,10712
08/11/2018 10H,10911
08/11/2018 09H,11363
08/11/2018 08H,11847
08/11/2018 07H,12622
08/11/2018 06H,14116
08/11/2018 05H,15260
08/11/2018 04H,16142
08/11/2018 03H,16461
08/11/2018 02H,16992
08/11/2018 01H,17391
08/11/2018 00H,17581
08/10/2018 23H,17545
08/10/2018 22H,17147
08/10/2018 21H,16378
08/10/2018 20H,15699
08/10/2018 19H,14822
08/10/2018 18H,13864
08/10/2018 17H,13128
08/10/2018 16H,12535
08/10/2018 15H,11978
08/10/2018 14H,11671
08/10/2018 13H,11514
08/10/2018 12H,11042
08/10/2018 11H,10952
08/10/2018 10H,11114
08/10/2018 09H,11466
08/10/2018 08H,12100
08/10/2018 07H,13348
08/10/2018 06H,14672
08/10/2018 05H,16183
08/10/2018 04H,17424
08/10/2018 03H,17890
08/10/2018 02H,18349
08/10/2018 01H,18862
08/10/2018 00H,18932
08/9/2018 23H,18747
08/9/2018 22H,18587
08/9/2018 21H,17898
08/9/2018 20H,16991
08/9/2018 19H,16060
08/9/2018 18H,15097
08/9/2018 17H,14101
08/9/2018 16H,13306
08/9/2018 15H,12906
08/9/2018 14H,12484
08/9/2018 13H,11898
08/9/2018 12H,11374
08/9/2018 11H,11173
08/9/2018 10H,11431
08/9/2018 09H,11644
08/9/2018 08H,11975
08/9/2018 07H,12608
08/9/2018 06H,13837
08/9/2018 05H,15364
08/9/2018 04H,16592
08/9/2018 03H,18200
08/9/2018 02H,19038
08/9/2018 01H,19472
08/9/2018 00H,19668
08/8/2018 23H,19560
08/8/2018 22H,19349
08/8/2018 21H,18656
08/8/2018 20H,17811
08/8/2018 19H,16886
08/8/2018 18H,16284
08/8/2018 17H,15216
08/8/2018 16H,14312
08/8/2018 15H,13621
08/8/2018 14H,13116
08/8/2018 13H,12641
08/8/2018 12H,12273
08/8/2018 11H,12126
08/8/2018 10H,12336
08/8/2018 09H,12901
08/8/2018 08H,13864
08/8/2018 07H,14988
08/8/2018 06H,16586
08/8/2018 05H,18548
08/8/2018 04H,20306
08/8/2018 03H,21133
08/8/2018 02H,21975
08/8/2018 01H,22658
08/8/2018 00H,22926
08/7/2018 23H,22656
08/7/2018 22H,22201
08/7/2018 21H,21334
08/7/2018 20H,20316
08/7/2018 19H,19041
08/7/2018 18H,17876
08/7/2018 17H,16843
08/7/2018 16H,15718
08/7/2018 15H,14776
08/7/2018 14H,14018
08/7/2018 13H,13538
08/7/2018 12H,13265
08/7/2018 11H,13218
08/7/2018 10H,13369
08/7/2018 09H,13771
08/7/2018 08H,14505
08/7/2018 07H,15674
08/7/2018 06H,17306
08/7/2018 05H,18995
08/7/2018 04H,20599
08/7/2018 03H,21814
08/7/2018 02H,22682
08/7/2018 01H,23308
08/7/2018 00H,23463
08/6/2018 23H,23233
08/6/2018 22H,22883
08/6/2018 21H,21948
08/6/2018 20H,20805
08/6/2018 19H,19215
08/6/2018 18H,17739
08/6/2018 17H,16328
08/6/2018 16H,15052
08/6/2018 15H,14043
08/6/2018 14H,13121
08/6/2018 13H,12828
08/6/2018 12H,12663
08/6/2018 11H,12690
08/6/2018 10H,12953
08/6/2018 09H,13551
08/6/2018 08H,14331
08/6/2018 07H,15420
08/6/2018 06H,16880
08/6/2018 05H,18608
08/6/2018 04H,20323
08/6/2018 03H,21495
08/6/2018 02H,22370
08/6/2018 01H,22972
08/6/2018 00H,22949
08/5/2018 23H,22672
08/5/2018 22H,22142
08/5/2018 21H,21429
08/5/2018 20H,20414
08/5/2018 19H,19109
08/5/2018 18H,17755
08/5/2018 17H,16202
08/5/2018 16H,14636
08/5/2018 15H,13276
08/5/2018 14H,12329
08/5/2018 13H,12469
08/5/2018 12H,12705
08/5/2018 11H,12910
08/5/2018 10H,13225
08/5/2018 09H,13774
08/5/2018 08H,14570
08/5/2018 07H,15583
08/5/2018 06H,16875
08/5/2018 05H,18318
08/5/2018 04H,19767
08/5/2018 03H,20907
08/5/2018 02H,21883
08/5/2018 01H,22567
08/5/2018 00H,22665
08/4/2018 23H,22397
08/4/2018 22H,21842
08/4/2018 21H,21187
08/4/2018 20H,20159
08/4/2018 19H,18945
08/4/2018 18H,17581
08/4/2018 17H,16251
08/4/2018 16H,14709
08/4/2018 15H,13463
08/4/2018 14H,12560
08/4/2018 13H,12407
08/4/2018 12H,12620
08/4/2018 11H,12799
08/4/2018 10H,13142
08/4/2018 09H,13705
08/4/2018 08H,14392
08/4/2018 07H,15335
08/4/2018 06H,16527
08/4/2018 05H,17995
08/4/2018 04H,19379
08/4/2018 03H,20372
08/4/2018 02H,21270
08/4/2018 01H,21927
08/4/2018 00H,22105
08/3/2018 23H,21826
08/3/2018 22H,21622
08/3/2018 21H,21033
08/3/2018 20H,20105
08/3/2018 19H,18794
08/3/2018 18H,17634
08/3/2018 17H,16314
08/3/2018 16H,15178
08/3/2018 15H,14247
08/3/2018 14H,13414
08/3/2018 13H,12846
08/3/2018 12H,12460
08/3/2018 11H,12374
08/3/2018 10H,12593
08/3/2018 09H,13099
08/3/2018 08H,13731
08/3/2018 07H,14745
08/3/2018 06H,15941
08/3/2018 05H,17419
08/3/2018 04H,18825
08/3/2018 03H,19887
08/3/2018 02H,21200
08/3/2018 01H,22103
08/3/2018 00H,22506
08/2/2018 23H,22217
08/2/2018 22H,21882
08/2/2018 21H,21008
08/2/2018 20H,20027
08/2/2018 19H,18719
08/2/2018 18H,17923
08/2/2018 17H,16340
08/2/2018 16H,15241
08/2/2018 15H,14460
08/2/2018 14H,13626
08/2/2018 13H,13055
08/2/2018 12H,12819
08/2/2018 11H,12850
08/2/2018 10H,13165
08/2/2018 09H,13760
08/2/2018 08H,14533
08/2/2018 07H,15519
08/2/2018 06H,16868
08/2/2018 05H,18484
08/2/2018 04H,19929
08/2/2018 03H,20770
08/2/2018 02H,21770
08/2/2018 01H,22627
08/2/2018 00H,23008
08/1/2018 23H,22594
08/1/2018 22H,22522
08/1/2018 21H,21648
08/1/2018 20H,20704
08/1/2018 19H,19364
08/1/2018 18H,18090
08/1/2018 17H,16721
08/1/2018 16H,15565
08/1/2018 15H,14638
08/1/2018 14H,13806
08/1/2018 13H,13376
08/1/2018 12H,13091
08/1/2018 11H,13067
08/1/2018 10H,13355
08/1/2018 09H,13696
08/1/2018 08H,14297
08/1/2018 07H,15101
08/1/2018 06H,16326
08/1/2018 05H,17867
08/1/2018 04H,19168
08/1/2018 03H,20024
08/1/2018 02H,20678
08/1/2018 01H,21268
08/1/2018 00H,21297
07/31/2018 23H,20896
07/31/2018 22H,20477
07/31/2018 21H,19689
07/31/2018 20H,18700
07/31/2018 19H,17655
07/31/2018 18H,16573
07/31/2018 17H,15450
07/31/2018 16H,14391
07/31/2018 15H,13503
07/31/2018 14H,12914
07/31/2018 13H,12511
07/31/2018 12H,12165
07/31/2018 11H,11972
07/31/2018 10H,12196
07/31/2018 09H,12512
07/31/2018 08H,12928
07/31/2018 07H,13646
07/31/2018 06H,14955
07/31/2018 05H,16296
07/31/2018 04H,17549
07/31/2018 03H,19365
07/31/2018 02H,21468
07/31/2018 01H,22215
07/31/2018 00H,22448
07/30/2018 23H,22250
07/30/2018 22H,22103
07/30/2018 21H,21459
07/30/2018 20H,20379
07/30/2018 19H,19136
07/30/2018 18H,17783
07/30/2018 17H,16463
07/30/2018 16H,15273
07/30/2018 15H,14623
07/30/2018 14H,13895
07/30/2018 13H,13510
07/30/2018 12H,13106
07/30/2018 11H,12973
07/30/2018 10H,13174
07/30/2018 09H,13533
07/30/2018 08H,14155
07/30/2018 07H,15065
07/30/2018 06H,16306
07/30/2018 05H,17496
07/30/2018 04H,18587
07/30/2018 03H,19347
07/30/2018 02H,19995
07/30/2018 01H,20663
07/30/2018 00H,20740
07/29/2018 23H,20153
07/29/2018 22H,19670
07/29/2018 21H,18916
07/29/2018 20H,18073
07/29/2018 19H,17041
07/29/2018 18H,15844
07/29/2018 17H,14648
07/29/2018 16H,13497
07/29/2018 15H,12794
07/29/2018 14H,12181
07/29/2018 13H,12175
07/29/2018 12H,12399
07/29/2018 11H,12556
07/29/2018 10H,12944
07/29/2018 09H,13380
07/29/2018 08H,13952
07/29/2018 07H,14834
07/29/2018 06H,15907
07/29/2018 05H,17041
07/29/2018 04H,18373
07/29/2018 03H,19516
07/29/2018 02H,20557
07/29/2018 01H,21184
07/29/2018 00H,21567
07/28/2018 23H,21438
07/28/2018 22H,20938
07/28/2018 21H,20203
07/28/2018 20H,19367
07/28/2018 19H,18241
07/28/2018 18H,17180
07/28/2018 17H,15990
07/28/2018 16H,14661
07/28/2018 15H,13625
07/28/2018 14H,12869
07/28/2018 13H,12711
07/28/2018 12H,12774
07/28/2018 11H,12887
07/28/2018 10H,13233
07/28/2018 09H,13643
07/28/2018 08H,14250
07/28/2018 07H,15153
07/28/2018 06H,16433
07/28/2018 05H,17784
07/28/2018 04H,19359
07/28/2018 03H,20388
07/28/2018 02H,21060
07/28/2018 01H,21618
07/28/2018 00H,22011
07/27/2018 23H,22007
07/27/2018 22H,21893
07/27/2018 21H,21322
07/27/2018 20H,20611
07/27/2018 19H,19290
07/27/2018 18H,18139
07/27/2018 17H,17061
07/27/2018 16H,15970
07/27/2018 15H,14985
07/27/2018 14H,14188
07/27/2018 13H,13798
07/27/2018 12H,13396
07/27/2018 11H,13368
07/27/2018 10H,13558
07/27/2018 09H,14127
07/27/2018 08H,14842
07/27/2018 07H,15901
07/27/2018 06H,17215
07/27/2018 05H,18830
07/27/2018 04H,20047
07/27/2018 03H,20868
07/27/2018 02H,21895
07/27/2018 01H,22520
07/27/2018 00H,22598
07/26/2018 23H,22316
07/26/2018 22H,22071
07/26/2018 21H,21609
07/26/2018 20H,20711
07/26/2018 19H,19764
07/26/2018 18H,18557
07/26/2018 17H,17181
07/26/2018 16H,15934
07/26/2018 15H,15143
07/26/2018 14H,14523
07/26/2018 13H,14182
07/26/2018 12H,14017
07/26/2018 11H,14036
07/26/2018 10H,14361
07/26/2018 09H,14831
07/26/2018 08H,15570
07/26/2018 07H,16695
07/26/2018 06H,18165
07/26/2018 05H,19889
07/26/2018 04H,21504
07/26/2018 03H,22377
07/26/2018 02H,23313
07/26/2018 01H,24004
07/26/2018 00H,24282
07/25/2018 23H,24017
07/25/2018 22H,23439
07/25/2018 21H,22646
07/25/2018 20H,21452
07/25/2018 19H,20200
07/25/2018 18H,18722
07/25/2018 17H,17202
07/25/2018 16H,15844
07/25/2018 15H,14884
07/25/2018 14H,13965
07/25/2018 13H,13369
07/25/2018 12H,13166
07/25/2018 11H,13365
07/25/2018 10H,13708
07/25/2018 09H,14325
07/25/2018 08H,15234
07/25/2018 07H,11340
07/25/2018 06H,12356
07/25/2018 05H,13423
07/25/2018 04H,14621
07/25/2018 03H,15502
07/25/2018 02H,16087
07/25/2018 01H,16574
07/25/2018 00H,16527
07/24/2018 23H,16368
07/24/2018 22H,16119
07/24/2018 21H,15515
07/24/2018 20H,14649
07/24/2018 19H,13678
07/24/2018 18H,12702
07/24/2018 17H,11874
07/24/2018 16H,11095
07/24/2018 15H,10317
07/24/2018 14H,9825
07/24/2018 13H,9248
07/24/2018 12H,9080
07/24/2018 11H,9073
07/24/2018 10H,9341
07/24/2018 09H,9669
07/24/2018 08H,10161
07/24/2018 07H,11049
07/24/2018 06H,12103
07/24/2018 05H,13261
07/24/2018 04H,14383
07/24/2018 03H,15264
07/24/2018 02H,15985
07/24/2018 01H,16459
07/24/2018 00H,16473
07/23/2018 23H,16224
07/23/2018 22H,15948
07/23/2018 21H,15429
07/23/2018 20H,14648
07/23/2018 19H,13656
07/23/2018 18H,12726
07/23/2018 17H,11580
07/23/2018 16H,10547
07/23/2018 15H,9795
07/23/2018 14H,9242
07/23/2018 13H,8749
07/23/2018 12H,8729
07/23/2018 11H,8766
07/23/2018 10H,8917
07/23/2018 09H,9091
07/23/2018 08H,9538
07/23/2018 07H,10318
07/23/2018 06H,11202
07/23/2018 05H,12302
07/23/2018 04H,13348
07/23/2018 03H,13887
07/23/2018 02H,14521
07/23/2018 01H,14729
07/23/2018 00H,14670
07/22/2018 23H,14191
07/22/2018 22H,13692
07/22/2018 21H,13201
07/22/2018 20H,12615
07/22/2018 19H,11968
07/22/2018 18H,11040
07/22/2018 17H,9989
07/22/2018 16H,9125
07/22/2018 15H,8574
07/22/2018 14H,8054
07/22/2018 13H,7938
07/22/2018 12H,8106
07/22/2018 11H,8225
07/22/2018 10H,8526
07/22/2018 09H,8952
07/22/2018 08H,9436
07/22/2018 07H,10048
07/22/2018 06H,10862
07/22/2018 05H,11569
07/22/2018 04H,12292
07/22/2018 03H,12826
07/22/2018 02H,13353
07/22/2018 01H,13532
07/22/2018 00H,13476
07/21/2018 23H,13175
07/21/2018 22H,12766
07/21/2018 21H,12428
07/21/2018 20H,11865
07/21/2018 19H,11233
07/21/2018 18H,10538
07/21/2018 17H,9796
07/21/2018 16H,9273
07/21/2018 15H,8836
07/21/2018 14H,8765
07/21/2018 13H,8644
07/21/2018 12H,8753
07/21/2018 11H,8830
07/21/2018 10H,9108
07/21/2018 09H,9542
07/21/2018 08H,10046
07/21/2018 07H,10719
07/21/2018 06H,11319
07/21/2018 05H,12182
07/21/2018 04H,12937
07/21/2018 03H,13399
07/21/2018 02H,13699
07/21/2018 01H,14179
07/21/2018 00H,14601
07/20/2018 23H,14691
07/20/2018 22H,14605
07/20/2018 21H,14343
07/20/2018 20H,13837
07/20/2018 19H,12942
07/20/2018 18H,12144
07/20/2018 17H,11315
07/20/2018 16H,10599
07/20/2018 15H,9985
07/20/2018 14H,9376
07/20/2018 13H,9054
07/20/2018 12H,8906
07/20/2018 11H,8910
07/20/2018 10H,9072
07/20/2018 09H,9426
07/20/2018 08H,9873
07/20/2018 07H,10528
07/20/2018 06H,11473
07/20/2018 05H,12377
07/20/2018 04H,13259
07/20/2018 03H,13687
07/20/2018 02H,14160
07/20/2018 01H,14492
07/20/2018 00H,14639
07/19/2018 23H,14662
07/19/2018 22H,14508
07/19/2018 21H,14259
07/19/2018 20H,13570
07/19/2018 19H,12735
07/19/2018 18H,11960
07/19/2018 17H,11173
07/19/2018 16H,10388
07/19/2018 15H,9817
07/19/2018 14H,9305
07/19/2018 13H,8947
07/19/2018 12H,8786
07/19/2018 11H,8681
07/19/2018 10H,8730
07/19/2018 09H,9058
07/19/2018 08H,9412
07/19/2018 07H,9986
07/19/2018 06H,10785
07/19/2018 05H,11786
07/19/2018 04H,12680
07/19/2018 03H,12996
07/19/2018 02H,13411
07/19/2018 01H,13824
07/19/2018 00H,14045
07/18/2018 23H,13883
07/18/2018 22H,13652
07/18/2018 21H,13311
