Demand for New England (region) hourly - UTC time
https://www.eia.gov/opendata/v1/qb.php?category=3389942&sdid=EBA.NE-ALL.D.H
12:32:10 GMT-0400 (Eastern Daylight Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.NE-ALL.D.H megawatthours
08/5/2018 05H,14276
08/5/2018 04H,14815
08/5/2018 03H,15951
08/5/2018 02H,17117
08/5/2018 01H,17772
08/5/2018 00H,17988
08/4/2018 23H,18288
08/4/2018 22H,18240
08/4/2018 21H,17762
08/4/2018 20H,17327
08/4/2018 19H,17120
08/4/2018 18H,17278
08/4/2018 17H,17526
08/4/2018 16H,17799
08/4/2018 15H,17957
08/4/2018 14H,17443
08/4/2018 13H,16522
08/4/2018 12H,15656
08/4/2018 11H,15326
08/4/2018 10H,15179
08/4/2018 09H,15227
08/4/2018 08H,15092
08/4/2018 07H,15269
08/4/2018 06H,15476
08/4/2018 05H,15978
08/4/2018 04H,16871
08/4/2018 03H,18083
08/4/2018 02H,19510
08/4/2018 01H,20506
08/4/2018 00H,21066
08/3/2018 23H,21915
08/3/2018 22H,22556
08/3/2018 21H,22740
08/3/2018 20H,22503
08/3/2018 19H,22329
08/3/2018 18H,22157
08/3/2018 17H,21650
08/3/2018 16H,21116
08/3/2018 15H,20537
08/3/2018 14H,19779
08/3/2018 13H,18895
08/3/2018 12H,17818
08/3/2018 11H,16950
08/3/2018 10H,16607
08/3/2018 09H,16043
08/3/2018 08H,15966
08/3/2018 07H,16264
08/3/2018 06H,16559
08/3/2018 05H,16731
08/3/2018 04H,17227
08/3/2018 03H,18886
08/3/2018 02H,20592
08/3/2018 01H,21689
08/3/2018 00H,22253
08/2/2018 23H,23061
08/2/2018 22H,23605
08/2/2018 21H,23639
08/2/2018 20H,23401
08/2/2018 19H,23115
08/2/2018 18H,22580
08/2/2018 17H,21787
08/2/2018 16H,21115
08/2/2018 15H,20352
08/2/2018 14H,19475
08/2/2018 13H,18660
08/2/2018 12H,17620
08/2/2018 11H,16605
08/2/2018 10H,16025
08/2/2018 09H,15249
08/2/2018 08H,15043
08/2/2018 07H,15221
08/2/2018 06H,15253
08/2/2018 05H,15264
08/2/2018 04H,16041
08/2/2018 03H,17528
08/2/2018 02H,18982
08/2/2018 01H,19740
08/2/2018 00H,19899
08/1/2018 23H,20162
08/1/2018 22H,20174
08/1/2018 21H,19895
08/1/2018 20H,19584
08/1/2018 19H,19306
08/1/2018 18H,19030
08/1/2018 17H,18636
08/1/2018 16H,18260
08/1/2018 15H,17749
08/1/2018 14H,17008
08/1/2018 13H,16307
08/1/2018 12H,15536
08/1/2018 11H,14621
08/1/2018 10H,13756
08/1/2018 09H,13465
08/1/2018 08H,13367
08/1/2018 07H,13646
08/1/2018 06H,13925
08/1/2018 05H,14134
08/1/2018 04H,15097
08/1/2018 03H,16799
08/1/2018 02H,18540
08/1/2018 01H,19572
08/1/2018 00H,19985
07/31/2018 23H,20609
07/31/2018 22H,20759
07/31/2018 21H,20394
07/31/2018 20H,19826
07/31/2018 19H,19254
07/31/2018 18H,18751
07/31/2018 17H,18082
07/31/2018 16H,17522
07/31/2018 15H,16849
07/31/2018 14H,16228
07/31/2018 13H,15626
07/31/2018 12H,14806
07/31/2018 11H,13691
07/31/2018 10H,13144
07/31/2018 09H,12834
07/31/2018 08H,12716
07/31/2018 07H,12801
07/31/2018 06H,12869
07/31/2018 05H,13076
07/31/2018 04H,14094
07/31/2018 03H,15641
07/31/2018 02H,17161
07/31/2018 01H,18026
07/31/2018 00H,18182
07/30/2018 23H,18442
07/30/2018 22H,18594
07/30/2018 21H,18486
07/30/2018 20H,18426
07/30/2018 19H,18371
07/30/2018 18H,18060
07/30/2018 17H,17596
07/30/2018 16H,17009
07/30/2018 15H,16407
07/30/2018 14H,15741
07/30/2018 13H,15318
07/30/2018 12H,14456
07/30/2018 11H,13671
07/30/2018 10H,12889
07/30/2018 09H,12661
07/30/2018 08H,12595
07/30/2018 07H,12668
07/30/2018 06H,12999
07/30/2018 05H,13149
07/30/2018 04H,13810
07/30/2018 03H,15208
07/30/2018 02H,16624
07/30/2018 01H,17333
07/30/2018 00H,17646
07/29/2018 23H,17992
07/29/2018 22H,17784
07/29/2018 21H,17188
07/29/2018 20H,16629
07/29/2018 19H,16207
07/29/2018 18H,15929
07/29/2018 17H,15624
07/29/2018 16H,15138
07/29/2018 15H,14901
07/29/2018 14H,14612
07/29/2018 13H,14209
07/29/2018 12H,13899
07/29/2018 11H,13072
07/29/2018 10H,12922
07/29/2018 09H,12926
07/29/2018 08H,12962
07/29/2018 07H,13154
07/29/2018 06H,13525
07/29/2018 05H,14079
07/29/2018 04H,15178
07/29/2018 03H,16483
07/29/2018 02H,17710
07/29/2018 01H,18451
07/29/2018 00H,18770
07/28/2018 23H,19440
07/28/2018 22H,19930
07/28/2018 21H,19983
07/28/2018 20H,19661
07/28/2018 19H,19268
07/28/2018 18H,18847
07/28/2018 17H,18377
07/28/2018 16H,17777
07/28/2018 15H,17008
07/28/2018 14H,16181
07/28/2018 13H,15251
07/28/2018 12H,14642
07/28/2018 11H,14007
07/28/2018 10H,13645
07/28/2018 09H,13553
07/28/2018 08H,13670
07/28/2018 07H,14001
07/28/2018 06H,14221
07/28/2018 05H,14796
07/28/2018 04H,15893
07/28/2018 03H,17317
07/28/2018 02H,18841
07/28/2018 01H,19860
07/28/2018 00H,20365
07/27/2018 23H,21113
07/27/2018 22H,21689
07/27/2018 21H,21835
07/27/2018 20H,21779
07/27/2018 19H,21510
07/27/2018 18H,21019
07/27/2018 17H,20420
07/27/2018 16H,19793
07/27/2018 15H,18836
07/27/2018 14H,17845
07/27/2018 13H,16905
07/27/2018 12H,15879
07/27/2018 11H,14688
07/27/2018 10H,14179
07/27/2018 09H,14171
07/27/2018 08H,14035
07/27/2018 07H,14206
07/27/2018 06H,14667
07/27/2018 05H,14930
07/27/2018 04H,15616
07/27/2018 03H,17005
07/27/2018 02H,18555
07/27/2018 01H,19330
07/27/2018 00H,19728
07/26/2018 23H,20172
07/26/2018 22H,20151
07/26/2018 21H,20185
07/26/2018 20H,20339
07/26/2018 19H,20231
07/26/2018 18H,20062
07/26/2018 17H,19592
07/26/2018 16H,19151
07/26/2018 15H,18591
07/26/2018 14H,18077
07/26/2018 13H,17441
07/26/2018 12H,16653
07/26/2018 11H,15923
07/26/2018 10H,15236
07/26/2018 09H,14988
07/26/2018 08H,14836
07/26/2018 07H,14822
07/26/2018 06H,15161
07/26/2018 05H,15249
07/26/2018 04H,15719
07/26/2018 03H,17229
07/26/2018 02H,18727
07/26/2018 01H,19565
07/26/2018 00H,19752
07/25/2018 23H,20084
07/25/2018 22H,20316
07/25/2018 21H,20394
07/25/2018 20H,20433
07/25/2018 19H,20575
07/25/2018 18H,20631
07/25/2018 17H,20332
07/25/2018 16H,20032
07/25/2018 15H,19599
07/25/2018 14H,18932
07/25/2018 13H,18213
07/25/2018 12H,17359
07/25/2018 11H,16065
07/25/2018 10H,15404
07/25/2018 09H,15379
07/25/2018 08H,15497
07/25/2018 07H,15530
07/25/2018 06H,15976
07/25/2018 05H,15995
07/25/2018 04H,16531
07/25/2018 03H,18180
07/25/2018 02H,19844
07/25/2018 01H,20745
07/25/2018 00H,21204
07/24/2018 23H,21833
07/24/2018 22H,22102
07/24/2018 21H,21892
07/24/2018 20H,21611
07/24/2018 19H,21360
07/24/2018 18H,20960
07/24/2018 17H,20405
07/24/2018 16H,19944
07/24/2018 15H,19270
07/24/2018 14H,18516
07/24/2018 13H,17789
07/24/2018 12H,16934
07/24/2018 11H,15904
07/24/2018 10H,15171
07/24/2018 09H,15170
07/24/2018 08H,15013
07/24/2018 07H,14974
07/24/2018 06H,15092
07/24/2018 05H,15257
07/24/2018 04H,15888
07/24/2018 03H,17496
07/24/2018 02H,19096
07/24/2018 01H,20002
07/24/2018 00H,20431
07/23/2018 23H,20975
07/23/2018 22H,21109
07/23/2018 21H,20796
07/23/2018 20H,20449
07/23/2018 19H,20188
07/23/2018 18H,19855
07/23/2018 17H,19390
07/23/2018 16H,18992
07/23/2018 15H,18560
07/23/2018 14H,18066
07/23/2018 13H,17381
07/23/2018 12H,16435
07/23/2018 11H,15371
07/23/2018 10H,14524
07/23/2018 09H,14218
07/23/2018 08H,13860
07/23/2018 07H,13749
07/23/2018 06H,13795
07/23/2018 05H,13681
07/23/2018 04H,14301
07/23/2018 03H,15458
07/23/2018 02H,16500
07/23/2018 01H,16993
07/23/2018 00H,17038
07/22/2018 23H,17203
07/22/2018 22H,17083
07/22/2018 21H,16556
07/22/2018 20H,15978
07/22/2018 19H,15597
07/22/2018 18H,15428
07/22/2018 17H,15221
07/22/2018 16H,14835
07/22/2018 15H,14385
07/22/2018 14H,13696
07/22/2018 13H,12870
07/22/2018 12H,12208
07/22/2018 11H,11902
07/22/2018 10H,11611
07/22/2018 09H,11658
07/22/2018 08H,11440
07/22/2018 07H,11481
07/22/2018 06H,11448
07/22/2018 05H,11975
07/22/2018 04H,12584
07/22/2018 03H,13625
07/22/2018 02H,14570
07/22/2018 01H,14974
07/22/2018 00H,15038
07/21/2018 23H,15309
07/21/2018 22H,15372
07/21/2018 21H,15103
07/21/2018 20H,14651
07/21/2018 19H,14256
07/21/2018 18H,13995
07/21/2018 17H,13813
07/21/2018 16H,13595
07/21/2018 15H,13344
07/21/2018 14H,13066
07/21/2018 13H,12831
07/21/2018 12H,12460
07/21/2018 11H,12144
07/21/2018 10H,11738
07/21/2018 09H,11696
07/21/2018 08H,11810
07/21/2018 07H,11852
07/21/2018 06H,11627
07/21/2018 05H,12358
07/21/2018 04H,13484
07/21/2018 03H,14988
07/21/2018 02H,16304
07/21/2018 01H,17009
07/21/2018 00H,17618
07/20/2018 23H,18287
07/20/2018 22H,18496
07/20/2018 21H,18219
07/20/2018 20H,17758
07/20/2018 19H,17347
07/20/2018 18H,16949
07/20/2018 17H,16416
07/20/2018 16H,16033
07/20/2018 15H,15548
07/20/2018 14H,14966
07/20/2018 13H,14425
07/20/2018 12H,13701
07/20/2018 11H,12796
07/20/2018 10H,12186
07/20/2018 09H,11690
07/20/2018 08H,11583
07/20/2018 07H,11788
07/20/2018 06H,11791
07/20/2018 05H,12385
07/20/2018 04H,13152
07/20/2018 03H,14644
07/20/2018 02H,16090
07/20/2018 01H,16797
07/20/2018 00H,17326
07/19/2018 23H,17819
07/19/2018 22H,17703
07/19/2018 21H,17202
07/19/2018 20H,16628
07/19/2018 19H,16097
07/19/2018 18H,15647
07/19/2018 17H,15176
07/19/2018 16H,14891
07/19/2018 15H,14579
07/19/2018 14H,14248
07/19/2018 13H,13964
07/19/2018 12H,13468
07/19/2018 11H,12620
07/19/2018 10H,11886
07/19/2018 09H,11866
07/19/2018 08H,11804
07/19/2018 07H,12042
07/19/2018 06H,12227
07/19/2018 05H,12395
07/19/2018 04H,13310
07/19/2018 03H,14922
07/19/2018 02H,16549
07/19/2018 01H,17362
07/19/2018 00H,18048
07/18/2018 23H,18637
07/18/2018 22H,18766
07/18/2018 21H,18458
07/18/2018 20H,17966
07/18/2018 19H,17568
07/18/2018 18H,17228
07/18/2018 17H,16832
07/18/2018 16H,16561
07/18/2018 15H,16299
07/18/2018 14H,16027
07/18/2018 13H,15788
07/18/2018 12H,15535
07/18/2018 11H,14638
07/18/2018 10H,13881
07/18/2018 09H,13792
07/18/2018 08H,13915
07/18/2018 07H,13887
07/18/2018 06H,14157
07/18/2018 05H,14209
07/18/2018 04H,15136
07/18/2018 03H,16346
07/18/2018 02H,17533
07/18/2018 01H,18364
07/18/2018 00H,18778
07/17/2018 23H,19376
07/17/2018 22H,19935
07/17/2018 21H,20269
07/17/2018 20H,20763
07/17/2018 19H,21486
07/17/2018 18H,22027
07/17/2018 17H,21722
07/17/2018 16H,21225
07/17/2018 15H,20340
07/17/2018 14H,19266
07/17/2018 13H,18300
07/17/2018 12H,17314
07/17/2018 11H,16492
07/17/2018 10H,15791
07/17/2018 09H,15451
07/17/2018 08H,15178
07/17/2018 07H,15381
07/17/2018 06H,15589
07/17/2018 05H,15717
07/17/2018 04H,16651
07/17/2018 03H,18392
07/17/2018 02H,20157
07/17/2018 01H,21168
07/17/2018 00H,21726
07/16/2018 23H,22360
07/16/2018 22H,22557
07/16/2018 21H,22299
07/16/2018 20H,21908
07/16/2018 19H,21555
07/16/2018 18H,21062
07/16/2018 17H,20249
07/16/2018 16H,19453
07/16/2018 15H,18473
07/16/2018 14H,17492
07/16/2018 13H,16672
07/16/2018 12H,15715
07/16/2018 11H,14389
07/16/2018 10H,14039
07/16/2018 09H,14007
07/16/2018 08H,13956
07/16/2018 07H,13984
07/16/2018 06H,13954
07/16/2018 05H,14163
07/16/2018 04H,15038
07/16/2018 03H,16509
07/16/2018 02H,17987
07/16/2018 01H,18597
07/16/2018 00H,18940
07/15/2018 23H,19314
07/15/2018 22H,19126
07/15/2018 21H,18481
07/15/2018 20H,17835
07/15/2018 19H,17287
07/15/2018 18H,16761
07/15/2018 17H,16156
07/15/2018 16H,15374
07/15/2018 15H,14540
07/15/2018 14H,13962
07/15/2018 13H,13229
07/15/2018 12H,12610
07/15/2018 11H,12408
07/15/2018 10H,12179
07/15/2018 09H,12366
07/15/2018 08H,12393
07/15/2018 07H,12433
07/15/2018 06H,12574
07/15/2018 05H,12684
07/15/2018 04H,13593
07/15/2018 03H,14718
07/15/2018 02H,15693
07/15/2018 01H,16089
07/15/2018 00H,16211
07/14/2018 23H,16503
07/14/2018 22H,16658
07/14/2018 21H,16475
07/14/2018 20H,16089
07/14/2018 19H,15765
07/14/2018 18H,15401
07/14/2018 17H,15069
07/14/2018 16H,14795
07/14/2018 15H,14335
07/14/2018 14H,13897
07/14/2018 13H,13330
07/14/2018 12H,12487
07/14/2018 11H,12337
07/14/2018 10H,12541
07/14/2018 09H,12508
07/14/2018 08H,12364
07/14/2018 07H,12130
07/14/2018 06H,11981
07/14/2018 05H,12417
07/14/2018 04H,13484
07/14/2018 03H,14845
07/14/2018 02H,16097
07/14/2018 01H,16708
07/14/2018 00H,17249
07/13/2018 23H,17919
07/13/2018 22H,18344
07/13/2018 21H,18289
07/13/2018 20H,17996
07/13/2018 19H,17685
07/13/2018 18H,17293
07/13/2018 17H,16682
07/13/2018 16H,16206
07/13/2018 15H,15694
07/13/2018 14H,15206
07/13/2018 13H,14721
07/13/2018 12H,14202
07/13/2018 11H,13512
07/13/2018 10H,12751
07/13/2018 09H,12407
07/13/2018 08H,12305
07/13/2018 07H,12510
07/13/2018 06H,12804
07/13/2018 05H,13195
07/13/2018 04H,13599
07/13/2018 03H,14835
07/13/2018 02H,17032
07/13/2018 01H,17032
07/13/2018 00H,17404
07/12/2018 23H,17870
07/12/2018 22H,17948
07/12/2018 21H,17647
07/12/2018 20H,17197
07/12/2018 19H,16732
07/12/2018 18H,16264
07/12/2018 17H,15719
07/12/2018 16H,15381
07/12/2018 15H,14997
07/12/2018 14H,14613
07/12/2018 13H,14333
07/12/2018 12H,13783
07/12/2018 11H,12724
07/12/2018 10H,12327
07/12/2018 09H,11902
07/12/2018 08H,12116
07/12/2018 07H,12258
07/12/2018 06H,12268
07/12/2018 05H,12742
07/12/2018 04H,13611
07/12/2018 03H,15179
07/12/2018 02H,16711
07/12/2018 01H,17433
07/12/2018 00H,17978
07/11/2018 23H,18493
07/11/2018 22H,18732
07/11/2018 21H,18619
07/11/2018 20H,18332
07/11/2018 19H,18050
07/11/2018 18H,17771
07/11/2018 17H,17455
07/11/2018 16H,17198
07/11/2018 15H,16861
07/11/2018 14H,16495
07/11/2018 13H,16178
07/11/2018 12H,15653
07/11/2018 11H,14908
07/11/2018 10H,14196
07/11/2018 09H,14182
07/11/2018 08H,14035
07/11/2018 07H,14271
07/11/2018 06H,14432
07/11/2018 05H,15013
07/11/2018 04H,16368
07/11/2018 03H,18184
07/11/2018 02H,20043
07/11/2018 01H,21051
07/11/2018 00H,21690
07/10/2018 23H,22421
07/10/2018 22H,22734
07/10/2018 21H,22369
07/10/2018 20H,21649
07/10/2018 19H,20936
07/10/2018 18H,20234
07/10/2018 17H,19344
07/10/2018 16H,18614
07/10/2018 15H,17732
07/10/2018 14H,16818
07/10/2018 13H,15991
07/10/2018 12H,15169
07/10/2018 11H,14353
07/10/2018 10H,13268
07/10/2018 09H,12987
07/10/2018 08H,13255
07/10/2018 07H,13352
07/10/2018 06H,13442
07/10/2018 05H,13815
07/10/2018 04H,15003
07/10/2018 03H,16789
07/10/2018 02H,18558
07/10/2018 01H,19525
07/10/2018 00H,20344
07/9/2018 23H,20919
07/9/2018 22H,20795
07/9/2018 21H,20168
07/9/2018 20H,19415
07/9/2018 19H,18717
07/9/2018 18H,18030
07/9/2018 17H,17259
07/9/2018 16H,16591
07/9/2018 15H,15848
07/9/2018 14H,15105
07/9/2018 13H,14507
07/9/2018 12H,13785
07/9/2018 11H,12766
07/9/2018 10H,12282
07/9/2018 09H,11872
07/9/2018 08H,11697
07/9/2018 07H,11797
07/9/2018 06H,11696
07/9/2018 05H,11910
07/9/2018 04H,12865
07/9/2018 03H,14232
07/9/2018 02H,15558
07/9/2018 01H,16096
07/9/2018 00H,16522
07/8/2018 23H,16791
07/8/2018 22H,16491
07/8/2018 21H,15705
07/8/2018 20H,14850
07/8/2018 19H,14176
07/8/2018 18H,13679
07/8/2018 17H,13257
07/8/2018 16H,12773
07/8/2018 15H,12276
07/8/2018 14H,11729
07/8/2018 13H,11108
07/8/2018 12H,10742
07/8/2018 11H,10340
07/8/2018 10H,10761
07/8/2018 09H,10659
07/8/2018 08H,10349
07/8/2018 07H,10186
07/8/2018 06H,10455
07/8/2018 05H,11091
07/8/2018 04H,12019
07/8/2018 03H,13091
07/8/2018 02H,14036
07/8/2018 01H,14417
07/8/2018 00H,14777
07/7/2018 23H,15040
07/7/2018 22H,14761
07/7/2018 21H,14083
07/7/2018 20H,13463
07/7/2018 19H,13017
07/7/2018 18H,12732
07/7/2018 17H,12608
07/7/2018 16H,12488
07/7/2018 15H,12329
07/7/2018 14H,12086
07/7/2018 13H,11954
07/7/2018 12H,11744
07/7/2018 11H,11674
07/7/2018 10H,11518
07/7/2018 09H,11787
07/7/2018 08H,11554
07/7/2018 07H,11412
07/7/2018 06H,11655
07/7/2018 05H,12312
07/7/2018 04H,13721
07/7/2018 03H,15093
07/7/2018 02H,16490
07/7/2018 01H,17238
07/7/2018 00H,18156
07/6/2018 23H,19120
07/6/2018 22H,19768
07/6/2018 21H,19902
07/6/2018 20H,19859
07/6/2018 19H,19642
07/6/2018 18H,19585
07/6/2018 17H,19939
07/6/2018 16H,20513
07/6/2018 15H,20482
07/6/2018 14H,20054
07/6/2018 13H,19315
07/6/2018 12H,18362
07/6/2018 11H,17289
07/6/2018 10H,16731
07/6/2018 09H,16674
07/6/2018 08H,16455
07/6/2018 07H,16566
07/6/2018 06H,16813
07/6/2018 05H,17183
07/6/2018 04H,18313
07/6/2018 03H,20098
07/6/2018 02H,21852
07/6/2018 01H,22738
07/6/2018 00H,23440
07/5/2018 23H,23966
07/5/2018 22H,24188
07/5/2018 21H,23992
07/5/2018 20H,23678
07/5/2018 19H,23349
07/5/2018 18H,22992
07/5/2018 17H,22402
07/5/2018 16H,21757
07/5/2018 15H,20919
07/5/2018 14H,19822
07/5/2018 13H,18620
07/5/2018 12H,17320
07/5/2018 11H,16186
07/5/2018 10H,15573
07/5/2018 09H,15333
07/5/2018 08H,15221
07/5/2018 07H,15319
07/5/2018 06H,15211
07/5/2018 05H,15751
07/5/2018 04H,17013
07/5/2018 03H,18379
07/5/2018 02H,19572
07/5/2018 01H,20358
07/5/2018 00H,21027
07/4/2018 23H,21572
07/4/2018 22H,21615
07/4/2018 21H,21218
07/4/2018 20H,20831
07/4/2018 19H,20543
07/4/2018 18H,20282
07/4/2018 17H,20001
07/4/2018 16H,19464
07/4/2018 15H,18642
07/4/2018 14H,17642
07/4/2018 13H,16475
07/4/2018 12H,15635
07/4/2018 11H,15177
07/4/2018 10H,14831
07/4/2018 09H,15346
07/4/2018 08H,15596
07/4/2018 07H,15793
07/4/2018 06H,16302
07/4/2018 05H,17126
07/4/2018 04H,18458
07/4/2018 03H,19725
07/4/2018 02H,21307
07/4/2018 01H,22211
07/4/2018 00H,22982
07/3/2018 23H,23580
07/3/2018 22H,23904
07/3/2018 21H,23992
07/3/2018 20H,23829
07/3/2018 19H,23561
07/3/2018 18H,23141
07/3/2018 17H,22316
07/3/2018 16H,21410
07/3/2018 15H,20393
07/3/2018 14H,19336
07/3/2018 13H,18607
07/3/2018 12H,17650
07/3/2018 11H,16603
07/3/2018 10H,15895
07/3/2018 09H,15609
07/3/2018 08H,15554
07/3/2018 07H,15848
07/3/2018 06H,16092
07/3/2018 05H,16617
07/3/2018 04H,17395
07/3/2018 03H,19075
07/3/2018 02H,20979
07/3/2018 01H,21981
07/3/2018 00H,22636
07/2/2018 23H,23153
07/2/2018 22H,23194
07/2/2018 21H,22893
07/2/2018 20H,22531
07/2/2018 19H,22241
07/2/2018 18H,21862
07/2/2018 17H,21285
07/2/2018 16H,20657
07/2/2018 15H,19864
07/2/2018 14H,19001
07/2/2018 13H,18092
07/2/2018 12H,17134
07/2/2018 11H,16356
07/2/2018 10H,15798
07/2/2018 09H,15496
07/2/2018 08H,15524
07/2/2018 07H,15899
07/2/2018 06H,16037
07/2/2018 05H,16338
07/2/2018 04H,17439
07/2/2018 03H,19005
07/2/2018 02H,20695
07/2/2018 01H,21444
07/2/2018 00H,22008
07/1/2018 23H,22498
07/1/2018 22H,22517
07/1/2018 21H,22068
07/1/2018 20H,21568
07/1/2018 19H,21095
07/1/2018 18H,20542
07/1/2018 17H,19735
07/1/2018 16H,18708
07/1/2018 15H,17462
07/1/2018 14H,16181
07/1/2018 13H,14878
07/1/2018 12H,13989
07/1/2018 11H,13530
07/1/2018 10H,13710
07/1/2018 09H,14016
07/1/2018 08H,14227
07/1/2018 07H,14347
07/1/2018 06H,14307
07/1/2018 05H,15203
07/1/2018 04H,16406
07/1/2018 03H,17421
07/1/2018 02H,18770
07/1/2018 01H,19355
07/1/2018 00H,19914
06/30/2018 23H,20399
06/30/2018 22H,20292
06/30/2018 21H,19837
06/30/2018 20H,19385
06/30/2018 19H,18988
06/30/2018 18H,18526
06/30/2018 17H,17979
06/30/2018 16H,17439
06/30/2018 15H,16678
06/30/2018 14H,15673
06/30/2018 13H,14502
06/30/2018 12H,14012
06/30/2018 11H,13609
06/30/2018 10H,13365
06/30/2018 09H,13129
06/30/2018 08H,13293
06/30/2018 07H,13238
06/30/2018 06H,13474
06/30/2018 05H,14113
06/30/2018 04H,15379
06/30/2018 03H,16710
06/30/2018 02H,18190
06/30/2018 01H,19000
06/30/2018 00H,19730
06/29/2018 23H,20345
06/29/2018 22H,20399
06/29/2018 21H,20037
06/29/2018 20H,19641
06/29/2018 19H,19309
06/29/2018 18H,18837
06/29/2018 17H,18115
06/29/2018 16H,17630
06/29/2018 15H,16982
06/29/2018 14H,16303
06/29/2018 13H,15620
06/29/2018 12H,14845
06/29/2018 11H,13664
06/29/2018 10H,13078
06/29/2018 09H,12616
06/29/2018 08H,12512
06/29/2018 07H,12699
06/29/2018 06H,12542
06/29/2018 05H,12917
06/29/2018 04H,13541
06/29/2018 03H,14904
06/29/2018 02H,16189
06/29/2018 01H,16625
06/29/2018 00H,16814
06/28/2018 23H,17030
06/28/2018 22H,17119
06/28/2018 21H,16982
06/28/2018 20H,16888
06/28/2018 19H,16833
06/28/2018 18H,16673
06/28/2018 17H,16530
06/28/2018 16H,16415
06/28/2018 15H,16251
06/28/2018 14H,15908
06/28/2018 13H,15356
06/28/2018 12H,14484
06/28/2018 11H,13115
06/28/2018 10H,12208
06/28/2018 09H,11872
06/28/2018 08H,11664
06/28/2018 07H,11498
06/28/2018 06H,11454
06/28/2018 05H,11701
06/28/2018 04H,12300
06/28/2018 03H,13482
06/28/2018 02H,14692
06/28/2018 01H,15287
06/28/2018 00H,15373
06/27/2018 23H,15576
06/27/2018 22H,15756
06/27/2018 21H,15759
06/27/2018 20H,15777
06/27/2018 19H,15692
06/27/2018 18H,15370
06/27/2018 17H,14922
06/27/2018 16H,14709
06/27/2018 15H,14428
06/27/2018 14H,14137
06/27/2018 13H,13805
06/27/2018 12H,13254
06/27/2018 11H,12602
06/27/2018 10H,11696
06/27/2018 09H,11106
06/27/2018 08H,10914
06/27/2018 07H,10765
06/27/2018 06H,11088
06/27/2018 05H,11555
06/27/2018 04H,12321
06/27/2018 03H,13420
06/27/2018 02H,14739
06/27/2018 01H,15264
06/27/2018 00H,15524
06/26/2018 23H,15867
06/26/2018 22H,15754
06/26/2018 21H,15223
06/26/2018 20H,14666
06/26/2018 19H,14254
06/26/2018 18H,13946
06/26/2018 17H,13596
06/26/2018 16H,13445
06/26/2018 15H,13249
06/26/2018 14H,13034
06/26/2018 13H,12887
06/26/2018 12H,12541
06/26/2018 11H,11940
06/26/2018 10H,11433
06/26/2018 09H,11394
06/26/2018 08H,10962
06/26/2018 07H,10786
06/26/2018 06H,10471
06/26/2018 05H,10666
06/26/2018 04H,11609
06/26/2018 03H,12992
06/26/2018 02H,14366
06/26/2018 01H,14953
06/26/2018 00H,15357
06/25/2018 23H,15691
06/25/2018 22H,15587
06/25/2018 21H,15173
06/25/2018 20H,14784
06/25/2018 19H,14664
06/25/2018 18H,14614
06/25/2018 17H,14538
06/25/2018 16H,14634
06/25/2018 15H,14615
06/25/2018 14H,14573
06/25/2018 13H,14656
06/25/2018 12H,13988
06/25/2018 11H,12812
06/25/2018 10H,11550
06/25/2018 09H,10937
06/25/2018 08H,10740
06/25/2018 07H,10859
06/25/2018 06H,11170
06/25/2018 05H,11537
06/25/2018 04H,12275
06/25/2018 03H,13412
06/25/2018 02H,14510
06/25/2018 01H,15050
06/25/2018 00H,15188
06/24/2018 23H,15279
06/24/2018 22H,15149
06/24/2018 21H,14573
06/24/2018 20H,14058
06/24/2018 19H,13669
06/24/2018 18H,13199
06/24/2018 17H,12770
06/24/2018 16H,12429
06/24/2018 15H,12181
06/24/2018 14H,11774
06/24/2018 13H,11347
06/24/2018 12H,10554
06/24/2018 11H,10155
06/24/2018 10H,10079
06/24/2018 09H,10033
06/24/2018 08H,10013
06/24/2018 07H,9857
06/24/2018 06H,9893
06/24/2018 05H,10106
06/24/2018 04H,10807
06/24/2018 03H,11707
06/24/2018 02H,12499
06/24/2018 01H,12862
06/24/2018 00H,12869
06/23/2018 23H,12944
06/23/2018 22H,12903
06/23/2018 21H,12712
06/23/2018 20H,12649
06/23/2018 19H,12738
06/23/2018 18H,12867
06/23/2018 17H,13010
06/23/2018 16H,12973
06/23/2018 15H,12925
06/23/2018 14H,12654
06/23/2018 13H,12094
06/23/2018 12H,11950
06/23/2018 11H,11521
06/23/2018 10H,11314
06/23/2018 09H,11161
06/23/2018 08H,11059
06/23/2018 07H,11011
06/23/2018 06H,11106
06/23/2018 05H,11282
06/23/2018 04H,12047
06/23/2018 03H,13091
06/23/2018 02H,14200
06/23/2018 01H,14656
06/23/2018 00H,14862
06/22/2018 23H,15285
06/22/2018 22H,15647
06/22/2018 21H,15624
06/22/2018 20H,15424
06/22/2018 19H,15175
06/22/2018 18H,14954
06/22/2018 17H,14648
06/22/2018 16H,14376
06/22/2018 15H,14051
06/22/2018 14H,13755
06/22/2018 13H,13489
06/22/2018 12H,13070
06/22/2018 11H,12649
06/22/2018 10H,11990
06/22/2018 09H,11799
06/22/2018 08H,11726
06/22/2018 07H,11689
06/22/2018 06H,11801
06/22/2018 05H,12057
06/22/2018 04H,12943
06/22/2018 03H,14485
06/22/2018 02H,15961
06/22/2018 01H,16575
06/22/2018 00H,16988
06/21/2018 23H,17448
06/21/2018 22H,17650
06/21/2018 21H,17565
06/21/2018 20H,17288
