Demand for Northwest (region) hourly - UTC time
https://www.eia.gov/opendata/v1/qb.php?category=3389944&sdid=EBA.NW-ALL.D.H
04:14:35 GMT-0400 (Eastern Daylight Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.NW-ALL.D.H megawatthours
04/20/2016 16H,36770
04/20/2016 15H,36448
04/20/2016 14H,34908
04/20/2016 13H,32727
04/20/2016 12H,30038
04/20/2016 11H,28919
04/20/2016 10H,28723
04/20/2016 09H,29187
04/20/2016 08H,30081
04/20/2016 07H,31641
04/20/2016 06H,34609
04/20/2016 05H,37478
04/20/2016 04H,39674
04/20/2016 03H,39888
04/20/2016 02H,39620
04/20/2016 01H,39479
04/20/2016 00H,39314
04/19/2016 23H,38893
04/19/2016 22H,38468
04/19/2016 21H,38154
04/19/2016 20H,37812
04/19/2016 19H,37598
04/19/2016 18H,37318
04/19/2016 17H,37238
04/19/2016 16H,37223
04/19/2016 15H,37182
04/19/2016 14H,35751
04/19/2016 13H,33109
04/19/2016 12H,30501
04/19/2016 11H,29281
04/19/2016 10H,29112
04/19/2016 09H,29512
04/19/2016 08H,30335
04/19/2016 07H,31929
04/19/2016 06H,34252
04/19/2016 05H,37064
04/19/2016 04H,39410
04/19/2016 03H,39515
04/19/2016 02H,39126
04/19/2016 01H,38922
04/19/2016 00H,38669
04/18/2016 23H,38346
04/18/2016 22H,38064
04/18/2016 21H,37949
04/18/2016 20H,37767
04/18/2016 19H,37606
04/18/2016 18H,37639
04/18/2016 17H,37380
04/18/2016 16H,37287
04/18/2016 15H,36983
04/18/2016 14H,35424
04/18/2016 13H,32897
04/18/2016 12H,29903
04/18/2016 11H,28546
04/18/2016 10H,28118
04/18/2016 09H,28276
04/18/2016 08H,28964
04/18/2016 07H,30485
04/18/2016 06H,32489
04/18/2016 05H,35119
04/18/2016 04H,36920
04/18/2016 03H,36530
04/18/2016 02H,35752
04/18/2016 01H,35179
04/18/2016 00H,34551
04/17/2016 23H,33848
04/17/2016 22H,33459
04/17/2016 21H,33579
04/17/2016 20H,33789
04/17/2016 19H,34043
04/17/2016 18H,34258
04/17/2016 17H,34314
04/17/2016 16H,33797
04/17/2016 15H,32831
04/17/2016 14H,31354
04/17/2016 13H,30212
04/17/2016 12H,29254
04/17/2016 11H,28776
04/17/2016 10H,28720
04/17/2016 09H,28997
04/17/2016 08H,29791
04/17/2016 07H,31159
04/17/2016 06H,32941
04/17/2016 05H,34756
04/17/2016 04H,36407
04/17/2016 03H,35153
04/17/2016 02H,34730
04/17/2016 01H,34367
04/17/2016 00H,34110
04/16/2016 23H,33865
04/16/2016 22H,33757
04/16/2016 21H,34077
04/16/2016 20H,34678
04/16/2016 19H,35539
04/16/2016 18H,36155
04/16/2016 17H,36542
04/16/2016 16H,36305
04/16/2016 15H,36048
04/16/2016 14H,33556
04/16/2016 13H,32303
04/16/2016 12H,29414
04/16/2016 11H,30235
04/16/2016 10H,29908
04/16/2016 09H,30376
04/16/2016 08H,30544
04/16/2016 07H,31812
04/16/2016 06H,33734
04/16/2016 05H,35635
04/16/2016 04H,37085
04/16/2016 03H,36579
04/16/2016 02H,36190
04/16/2016 01H,35458
04/16/2016 00H,36143
04/15/2016 23H,35707
04/15/2016 22H,36191
04/15/2016 21H,36725
04/15/2016 20H,37110
04/15/2016 19H,37418
04/15/2016 18H,37978
04/15/2016 17H,38475
04/15/2016 16H,39017
04/15/2016 15H,39343
04/15/2016 14H,38028
04/15/2016 13H,34873
04/15/2016 12H,31886
04/15/2016 11H,30407
04/15/2016 10H,30080
04/15/2016 09H,30361
04/15/2016 08H,30815
04/15/2016 07H,32135
04/15/2016 06H,34177
04/15/2016 05H,37087
04/15/2016 04H,38974
04/15/2016 03H,38840
04/15/2016 02H,37829
04/15/2016 01H,37722
04/15/2016 00H,37688
04/14/2016 23H,37501
04/14/2016 22H,37568
04/14/2016 21H,38086
04/14/2016 20H,38382
04/14/2016 19H,38575
04/14/2016 18H,38769
04/14/2016 17H,39002
04/14/2016 16H,39303
04/14/2016 15H,39170
04/14/2016 14H,37766
04/14/2016 13H,34702
04/14/2016 12H,31619
04/14/2016 11H,30068
04/14/2016 10H,29678
04/14/2016 09H,29933
04/14/2016 08H,30454
04/14/2016 07H,31687
04/14/2016 06H,34133
04/14/2016 05H,36830
04/14/2016 04H,38833
04/14/2016 03H,38859
04/14/2016 02H,37904
04/14/2016 01H,37396
04/14/2016 00H,37124
04/13/2016 23H,37120
04/13/2016 22H,37074
04/13/2016 21H,37491
04/13/2016 20H,37401
04/13/2016 19H,37701
04/13/2016 18H,37859
04/13/2016 17H,38227
04/13/2016 16H,38487
04/13/2016 15H,38553
04/13/2016 14H,37043
04/13/2016 13H,34098
04/13/2016 12H,31099
04/13/2016 11H,29739
04/13/2016 10H,29440
04/13/2016 09H,29642
04/13/2016 08H,30449
04/13/2016 07H,31861
04/13/2016 06H,34063
04/13/2016 05H,36941
04/13/2016 04H,39138
04/13/2016 03H,39438
04/13/2016 02H,38635
04/13/2016 01H,38186
04/13/2016 00H,37817
04/12/2016 23H,37406
04/12/2016 22H,37318
04/12/2016 21H,37236
04/12/2016 20H,37159
04/12/2016 19H,37189
04/12/2016 18H,37632
04/12/2016 17H,37863
04/12/2016 16H,38122
04/12/2016 15H,38111
04/12/2016 14H,36718
04/12/2016 13H,33934
04/12/2016 12H,30804
04/12/2016 11H,29287
04/12/2016 10H,29022
04/12/2016 09H,29156
04/12/2016 08H,29786
04/12/2016 07H,31071
04/12/2016 06H,33159
04/12/2016 05H,35968
04/12/2016 04H,37961
04/12/2016 03H,38061
04/12/2016 02H,37166
04/12/2016 01H,36945
04/12/2016 00H,36623
04/11/2016 23H,36524
04/11/2016 22H,36611
04/11/2016 21H,36712
04/11/2016 20H,36979
04/11/2016 19H,37159
04/11/2016 18H,37455
04/11/2016 17H,37708
04/11/2016 16H,37776
04/11/2016 15H,37509
04/11/2016 14H,36110
04/11/2016 13H,32939
04/11/2016 12H,29892
04/11/2016 11H,28450
04/11/2016 10H,28020
04/11/2016 09H,28187
04/11/2016 08H,28838
04/11/2016 07H,30263
04/11/2016 06H,32496
04/11/2016 05H,34294
04/11/2016 04H,36627
04/11/2016 03H,36809
04/11/2016 02H,34934
04/11/2016 01H,34580
04/11/2016 00H,34222
04/10/2016 23H,33770
04/10/2016 22H,33530
04/10/2016 21H,33673
04/10/2016 20H,33947
04/10/2016 19H,34155
04/10/2016 18H,34121
04/10/2016 17H,33968
04/10/2016 16H,32735
04/10/2016 15H,31363
04/10/2016 14H,29151
04/10/2016 13H,28421
04/10/2016 12H,27595
04/10/2016 11H,27212
04/10/2016 10H,27339
04/10/2016 09H,27796
04/10/2016 08H,28566
04/10/2016 07H,30034
04/10/2016 06H,31980
04/10/2016 05H,33748
04/10/2016 04H,35098
04/10/2016 03H,34943
04/10/2016 02H,34187
04/10/2016 01H,34480
04/10/2016 00H,33334
04/9/2016 23H,33582
04/9/2016 22H,33608
04/9/2016 21H,34267
04/9/2016 20H,33941
04/9/2016 19H,34486
04/9/2016 18H,34586
04/9/2016 17H,34383
04/9/2016 16H,33406
04/9/2016 15H,31753
04/9/2016 14H,30238
04/9/2016 13H,29264
04/9/2016 12H,28378
04/9/2016 11H,27956
04/9/2016 10H,27970
04/9/2016 09H,28401
04/9/2016 08H,29287
04/9/2016 07H,30779
04/9/2016 06H,32634
04/9/2016 05H,34869
04/9/2016 04H,36562
04/9/2016 03H,36764
04/9/2016 02H,36480
04/9/2016 01H,36562
04/9/2016 00H,36726
04/8/2016 23H,36696
04/8/2016 22H,36627
04/8/2016 21H,36733
04/8/2016 20H,36838
04/8/2016 19H,36955
04/8/2016 18H,36997
04/8/2016 17H,37063
04/8/2016 16H,36764
04/8/2016 15H,36344
04/8/2016 14H,35118
04/8/2016 13H,32557
04/8/2016 12H,30035
04/8/2016 11H,28776
04/8/2016 10H,28470
04/8/2016 09H,28803
04/8/2016 08H,29557
04/8/2016 07H,31018
04/8/2016 06H,33354
04/8/2016 05H,35804
04/8/2016 04H,37747
04/8/2016 03H,37868
04/8/2016 02H,37191
04/8/2016 01H,37077
04/8/2016 00H,37121
04/7/2016 23H,37004
04/7/2016 22H,36842
04/7/2016 21H,36805
04/7/2016 20H,36714
04/7/2016 19H,36695
04/7/2016 18H,36893
04/7/2016 17H,37179
04/7/2016 16H,37383
04/7/2016 15H,37353
04/7/2016 14H,36305
04/7/2016 13H,33622
04/7/2016 12H,30553
04/7/2016 11H,29047
04/7/2016 10H,29027
04/7/2016 09H,29247
04/7/2016 08H,29988
04/7/2016 07H,31413
04/7/2016 06H,33446
04/7/2016 05H,36130
04/7/2016 04H,38396
04/7/2016 03H,38397
04/7/2016 02H,37534
04/7/2016 01H,37243
04/7/2016 00H,37013
04/6/2016 23H,36795
04/6/2016 22H,36217
04/6/2016 21H,36909
04/6/2016 20H,37093
04/6/2016 19H,37484
04/6/2016 18H,37946
04/6/2016 17H,38730
04/6/2016 16H,39466
04/6/2016 15H,39745
04/6/2016 14H,38668
04/6/2016 13H,35687
04/6/2016 12H,32721
04/6/2016 11H,31019
04/6/2016 10H,30554
04/6/2016 09H,30478
04/6/2016 08H,31183
04/6/2016 07H,32453
04/6/2016 06H,34743
04/6/2016 05H,37402
04/6/2016 04H,39405
04/6/2016 03H,39327
04/6/2016 02H,38549
04/6/2016 01H,38176
04/6/2016 00H,37779
04/5/2016 23H,37690
04/5/2016 22H,37547
04/5/2016 21H,37774
04/5/2016 20H,38008
04/5/2016 19H,38119
04/5/2016 18H,38658
04/5/2016 17H,39062
04/5/2016 16H,39396
04/5/2016 15H,39475
04/5/2016 14H,38100
04/5/2016 13H,35089
04/5/2016 12H,31657
04/5/2016 11H,30170
04/5/2016 10H,29815
04/5/2016 09H,29993
04/5/2016 08H,30548
04/5/2016 07H,31818
04/5/2016 06H,34121
04/5/2016 05H,36746
04/5/2016 04H,38795
04/5/2016 03H,38936
04/5/2016 02H,38270
04/5/2016 01H,37950
04/5/2016 00H,37394
04/4/2016 23H,37266
04/4/2016 22H,37525
04/4/2016 21H,37738
04/4/2016 20H,37871
04/4/2016 19H,38098
04/4/2016 18H,38186
04/4/2016 17H,38171
04/4/2016 16H,38062
04/4/2016 15H,37611
04/4/2016 14H,35879
04/4/2016 13H,32939
04/4/2016 12H,29878
04/4/2016 11H,28321
04/4/2016 10H,28013
04/4/2016 09H,28184
04/4/2016 08H,28822
04/4/2016 07H,30014
04/4/2016 06H,31813
04/4/2016 05H,34290
04/4/2016 04H,36160
04/4/2016 03H,36340
04/4/2016 02H,35150
04/4/2016 01H,34461
04/4/2016 00H,33867
04/3/2016 23H,33272
04/3/2016 22H,32961
04/3/2016 21H,32893
04/3/2016 20H,33123
04/3/2016 19H,33571
04/3/2016 18H,33773
04/3/2016 17H,34033
04/3/2016 16H,33545
04/3/2016 15H,32304
04/3/2016 14H,30913
04/3/2016 13H,29981
04/3/2016 12H,28880
04/3/2016 11H,28290
04/3/2016 10H,28198
04/3/2016 09H,28421
04/3/2016 08H,29133
04/3/2016 07H,30239
04/3/2016 06H,31983
04/3/2016 05H,33659
04/3/2016 04H,35152
04/3/2016 03H,35017
04/3/2016 02H,33742
04/3/2016 01H,38590
04/3/2016 00H,32606
04/2/2016 23H,32283
04/2/2016 22H,32799
04/2/2016 21H,32711
04/2/2016 20H,33112
04/2/2016 19H,33754
04/2/2016 18H,34183
04/2/2016 17H,34615
04/2/2016 16H,34392
04/2/2016 15H,33254
04/2/2016 14H,32068
04/2/2016 13H,30809
04/2/2016 12H,29819
04/2/2016 11H,29298
04/2/2016 10H,29248
04/2/2016 09H,29505
04/2/2016 08H,30179
04/2/2016 07H,31500
04/2/2016 06H,33298
04/2/2016 05H,35362
04/2/2016 04H,36905
04/2/2016 03H,36699
04/2/2016 02H,35787
04/2/2016 01H,35366
04/2/2016 00H,35285
04/1/2016 23H,35284
04/1/2016 22H,35465
04/1/2016 21H,35859
04/1/2016 20H,36271
04/1/2016 19H,36852
04/1/2016 18H,37421
04/1/2016 17H,37928
04/1/2016 16H,38456
04/1/2016 15H,38736
04/1/2016 14H,37532
04/1/2016 13H,34578
04/1/2016 12H,31616
04/1/2016 11H,30073
04/1/2016 10H,29642
04/1/2016 09H,29928
04/1/2016 08H,30546
04/1/2016 07H,31900
04/1/2016 06H,33679
04/1/2016 05H,36214
04/1/2016 04H,38127
04/1/2016 03H,37959
04/1/2016 02H,36986
04/1/2016 01H,36457
04/1/2016 00H,36316
03/31/2016 23H,36225
03/31/2016 22H,36323
03/31/2016 21H,36633
03/31/2016 20H,36927
03/31/2016 19H,37334
03/31/2016 18H,38012
03/31/2016 17H,38839
03/31/2016 16H,39781
03/31/2016 15H,40204
03/31/2016 14H,38847
03/31/2016 13H,35460
03/31/2016 12H,32246
03/31/2016 11H,30641
03/31/2016 10H,30201
03/31/2016 09H,30270
03/31/2016 08H,30843
03/31/2016 07H,31928
03/31/2016 06H,33872
03/31/2016 05H,36610
03/31/2016 04H,38660
03/31/2016 03H,38518
03/31/2016 02H,37739
03/31/2016 01H,37143
03/31/2016 00H,36586
03/30/2016 23H,36532
03/30/2016 22H,36555
03/30/2016 21H,36791
03/30/2016 20H,37149
03/30/2016 19H,37684
03/30/2016 18H,38475
03/30/2016 17H,39419
03/30/2016 16H,40546
03/30/2016 15H,41402
03/30/2016 14H,40146
03/30/2016 13H,36693
03/30/2016 12H,33278
03/30/2016 11H,31549
03/30/2016 10H,30963
03/30/2016 09H,31011
03/30/2016 08H,31405
03/30/2016 07H,32624
03/30/2016 06H,34379
03/30/2016 05H,36812
03/30/2016 04H,38754
03/30/2016 03H,38367
03/30/2016 02H,37342
03/30/2016 01H,36514
03/30/2016 00H,36139
03/29/2016 23H,36350
03/29/2016 22H,36305
03/29/2016 21H,36801
03/29/2016 20H,37459
03/29/2016 19H,38323
03/29/2016 18H,39216
03/29/2016 17H,40292
03/29/2016 16H,41627
03/29/2016 15H,42484
03/29/2016 14H,41170
03/29/2016 13H,37592
03/29/2016 12H,33923
03/29/2016 11H,32043
03/29/2016 10H,31518
03/29/2016 09H,31490
03/29/2016 08H,32172
03/29/2016 07H,33308
03/29/2016 06H,35246
03/29/2016 05H,37752
03/29/2016 04H,39739
03/29/2016 03H,39833
03/29/2016 02H,38669
03/29/2016 01H,37890
03/29/2016 00H,37506
03/28/2016 23H,37585
03/28/2016 22H,37822
03/28/2016 21H,38322
03/28/2016 20H,38961
03/28/2016 19H,39443
03/28/2016 18H,40111
03/28/2016 17H,40854
03/28/2016 16H,41460
03/28/2016 15H,41671
03/28/2016 14H,40238
03/28/2016 13H,36698
03/28/2016 12H,33216
03/28/2016 11H,31434
03/28/2016 10H,30831
03/28/2016 09H,30609
03/28/2016 08H,31020
03/28/2016 07H,32010
03/28/2016 06H,33938
03/28/2016 05H,36413
03/28/2016 04H,37960
03/28/2016 03H,37235
03/28/2016 02H,35426
03/28/2016 01H,34270
03/28/2016 00H,33683
03/27/2016 23H,33512
03/27/2016 22H,33717
03/27/2016 21H,34288
03/27/2016 20H,34919
03/27/2016 19H,35624
03/27/2016 18H,36293
03/27/2016 17H,36660
03/27/2016 16H,36294
03/27/2016 15H,35102
03/27/2016 14H,33513
03/27/2016 13H,32023
03/27/2016 12H,30659
03/27/2016 11H,30162
03/27/2016 10H,30081
03/27/2016 09H,30628
03/27/2016 08H,31446
03/27/2016 07H,32693
03/27/2016 06H,34320
03/27/2016 05H,36146
03/27/2016 04H,37588
03/27/2016 03H,37697
03/27/2016 02H,35962
03/27/2016 01H,34876
03/27/2016 00H,34138
03/26/2016 23H,33941
03/26/2016 22H,34145
03/26/2016 21H,34980
03/26/2016 20H,35868
03/26/2016 19H,36925
03/26/2016 18H,38025
03/26/2016 17H,38876
03/26/2016 16H,38785
03/26/2016 15H,37327
03/26/2016 14H,35446
03/26/2016 13H,33935
03/26/2016 12H,32506
03/26/2016 11H,31754
03/26/2016 10H,31645
03/26/2016 09H,31820
03/26/2016 08H,32420
03/26/2016 07H,33562
03/26/2016 06H,35300
03/26/2016 05H,37105
03/26/2016 04H,38431
03/26/2016 03H,38377
03/26/2016 02H,37348
03/26/2016 01H,36675
03/26/2016 00H,36430
03/25/2016 23H,36424
03/25/2016 22H,36690
03/25/2016 21H,37328
03/25/2016 20H,37993
03/25/2016 19H,38759
03/25/2016 18H,39450
03/25/2016 17H,40024
03/25/2016 16H,40466
03/25/2016 15H,40400
03/25/2016 14H,38796
03/25/2016 13H,35989
03/25/2016 12H,33244
03/25/2016 11H,31632
03/25/2016 10H,31271
03/25/2016 09H,31423
03/25/2016 08H,32097
03/25/2016 07H,33642
03/25/2016 06H,35529
03/25/2016 05H,37922
03/25/2016 04H,39863
03/25/2016 03H,40044
03/25/2016 02H,38783
03/25/2016 01H,37594
03/25/2016 00H,37114
03/24/2016 23H,37037
03/24/2016 22H,37168
03/24/2016 21H,37581
03/24/2016 20H,38557
03/24/2016 19H,38419
03/24/2016 18H,39257
03/24/2016 17H,39818
03/24/2016 16H,40336
03/24/2016 15H,40571
03/24/2016 14H,39151
03/24/2016 13H,36208
03/24/2016 12H,32968
03/24/2016 11H,31405
03/24/2016 10H,31025
03/24/2016 09H,31314
03/24/2016 08H,32120
03/24/2016 07H,33206
03/24/2016 06H,35183
03/24/2016 05H,37688
03/24/2016 04H,39932
03/24/2016 03H,40422
03/24/2016 02H,39492
03/24/2016 01H,38588
03/24/2016 00H,38027
03/23/2016 23H,37616
03/23/2016 22H,38062
03/23/2016 21H,38308
03/23/2016 20H,38865
03/23/2016 19H,39147
03/23/2016 18H,39733
03/23/2016 17H,40313
03/23/2016 16H,40811
03/23/2016 15H,40812
03/23/2016 14H,39248
03/23/2016 13H,36085
03/23/2016 12H,32741
03/23/2016 11H,31329
03/23/2016 10H,30758
03/23/2016 09H,30998
03/23/2016 08H,31535
03/23/2016 07H,33008
03/23/2016 06H,35236
03/23/2016 05H,37762
03/23/2016 04H,39846
03/23/2016 03H,40293
03/23/2016 02H,39026
03/23/2016 01H,38438
03/23/2016 00H,37445
03/22/2016 23H,37577
03/22/2016 22H,37301
03/22/2016 21H,37866
03/22/2016 20H,38739
03/22/2016 19H,39545
03/22/2016 18H,39678
03/22/2016 17H,40369
03/22/2016 16H,42324
03/22/2016 15H,40198
03/22/2016 14H,39106
03/22/2016 13H,35650
03/22/2016 12H,32261
03/22/2016 11H,30608
03/22/2016 10H,30148
03/22/2016 09H,30427
03/22/2016 08H,31313
03/22/2016 07H,32437
03/22/2016 06H,34548
03/22/2016 05H,37304
03/22/2016 04H,39550
03/22/2016 03H,40286
03/22/2016 02H,39217
03/22/2016 01H,38347
03/22/2016 00H,37921
03/21/2016 23H,37856
03/21/2016 22H,38005
03/21/2016 21H,38250
03/21/2016 20H,38748
03/21/2016 19H,39079
03/21/2016 18H,39489
03/21/2016 17H,39789
03/21/2016 16H,39991
03/21/2016 15H,39888
03/21/2016 14H,38265
03/21/2016 13H,34968
03/21/2016 12H,31919
03/21/2016 11H,30259
03/21/2016 10H,29732
03/21/2016 09H,29912
03/21/2016 08H,30541
03/21/2016 07H,31889
03/21/2016 06H,33367
03/21/2016 05H,35830
03/21/2016 04H,37643
03/21/2016 03H,37832
03/21/2016 02H,36720
03/21/2016 01H,36012
03/21/2016 00H,35460
03/20/2016 23H,34921
03/20/2016 22H,34980
03/20/2016 21H,35176
03/20/2016 20H,35483
03/20/2016 19H,35956
03/20/2016 18H,36120
03/20/2016 17H,36311
03/20/2016 16H,35739
03/20/2016 15H,34681
03/20/2016 14H,33331
03/20/2016 13H,31878
03/20/2016 12H,30768
03/20/2016 11H,30282
03/20/2016 10H,30187
03/20/2016 09H,30449
03/20/2016 08H,31025
03/20/2016 07H,32068
03/20/2016 06H,33985
03/20/2016 05H,35782
03/20/2016 04H,37194
03/20/2016 03H,37312
03/20/2016 02H,35957
03/20/2016 01H,34875
03/20/2016 00H,34265
03/19/2016 23H,34053
03/19/2016 22H,34276
03/19/2016 21H,35034
03/19/2016 20H,35857
03/19/2016 19H,36880
03/19/2016 18H,37762
03/19/2016 17H,38306
03/19/2016 16H,38168
03/19/2016 15H,37078
03/19/2016 14H,35573
03/19/2016 13H,33964
03/19/2016 12H,32583
03/19/2016 11H,31905
03/19/2016 10H,31739
03/19/2016 09H,31958
03/19/2016 08H,32638
03/19/2016 07H,33890
03/19/2016 06H,35736
03/19/2016 05H,37711
03/19/2016 04H,39332
03/19/2016 03H,39428
03/19/2016 02H,38070
03/19/2016 01H,37303
03/19/2016 00H,36966
03/18/2016 23H,36938
03/18/2016 22H,37337
03/18/2016 21H,38246
03/18/2016 20H,39048
03/18/2016 19H,39973
03/18/2016 18H,40987
03/18/2016 17H,42079
03/18/2016 16H,42977
03/18/2016 15H,43369
03/18/2016 14H,41942
03/18/2016 13H,38512
03/18/2016 12H,35170
03/18/2016 11H,33284
03/18/2016 10H,32564
03/18/2016 09H,32571
03/18/2016 08H,32988
03/18/2016 07H,34182
03/18/2016 06H,36181
03/18/2016 05H,38652
03/18/2016 04H,40542
03/18/2016 03H,40631
03/18/2016 02H,39044
03/18/2016 01H,38170
03/18/2016 00H,37840
03/17/2016 23H,38332
03/17/2016 22H,38553
03/17/2016 21H,39086
03/17/2016 20H,39663
03/17/2016 19H,40452
03/17/2016 18H,40886
03/17/2016 17H,41763
03/17/2016 16H,42928
03/17/2016 15H,43827
03/17/2016 14H,42350
03/17/2016 13H,38721
03/17/2016 12H,35144
03/17/2016 11H,33269
03/17/2016 10H,32606
03/17/2016 09H,32558
03/17/2016 08H,32945
03/17/2016 07H,34223
03/17/2016 06H,35979
03/17/2016 05H,38866
03/17/2016 04H,40749
03/17/2016 03H,40994
03/17/2016 02H,39264
03/17/2016 01H,38105
03/17/2016 00H,37543
03/16/2016 23H,37510
03/16/2016 22H,37849
03/16/2016 21H,38439
03/16/2016 20H,39206
03/16/2016 19H,39991
03/16/2016 18H,40805
03/16/2016 17H,41566
03/16/2016 16H,42436
03/16/2016 15H,43001
03/16/2016 14H,41891
03/16/2016 13H,38339
03/16/2016 12H,34957
03/16/2016 11H,33211
03/16/2016 10H,32616
03/16/2016 09H,32837
03/16/2016 08H,33580
03/16/2016 07H,34856
03/16/2016 06H,37118
03/16/2016 05H,39959
03/16/2016 04H,42330
03/16/2016 03H,42883
03/16/2016 02H,41605
03/16/2016 01H,40123
03/16/2016 00H,39685
03/15/2016 23H,39356
03/15/2016 22H,39604
03/15/2016 21H,40070
03/15/2016 20H,40579
03/15/2016 19H,41327
03/15/2016 18H,41967
03/15/2016 17H,42576
03/15/2016 16H,43225
03/15/2016 15H,43561
03/15/2016 14H,42170
03/15/2016 13H,38684
03/15/2016 12H,35006
03/15/2016 11H,33474
03/15/2016 10H,33076
03/15/2016 09H,33174
03/15/2016 08H,33794
03/15/2016 07H,40971
03/15/2016 06H,37528
03/15/2016 05H,40352
03/15/2016 04H,42633
03/15/2016 03H,43425
03/15/2016 02H,42225
03/15/2016 01H,40961
03/15/2016 00H,40008
03/14/2016 23H,39847
03/14/2016 22H,39969
03/14/2016 21H,40502
03/14/2016 20H,41216
03/14/2016 19H,41419
03/14/2016 18H,41514
03/14/2016 17H,42025
03/14/2016 16H,42614
03/14/2016 15H,42428
03/14/2016 14H,41035
03/14/2016 13H,37298
03/14/2016 12H,33904
03/14/2016 11H,31925
03/14/2016 10H,31644
03/14/2016 09H,31602
03/14/2016 08H,31855
03/14/2016 07H,38777
03/14/2016 06H,35407
03/14/2016 05H,37525
03/14/2016 04H,39025
03/14/2016 03H,39666
03/14/2016 02H,38179
03/14/2016 01H,36818
03/14/2016 00H,36256
03/13/2016 23H,36314
03/13/2016 22H,37032
03/13/2016 21H,37339
03/13/2016 20H,38306
03/13/2016 19H,38363
03/13/2016 18H,38341
03/13/2016 17H,37786
03/13/2016 16H,36733
03/13/2016 15H,35591
03/13/2016 14H,34110
03/13/2016 13H,32867
03/13/2016 12H,32100
03/13/2016 11H,31755
03/13/2016 10H,31795
03/13/2016 09H,32257
03/13/2016 08H,38301
03/13/2016 07H,34858
03/13/2016 06H,36737
03/13/2016 05H,38436
03/13/2016 04H,39451
03/13/2016 03H,39686
03/13/2016 02H,38554
03/13/2016 01H,37343
03/13/2016 00H,36394
03/12/2016 23H,36142
03/12/2016 22H,36484
03/12/2016 21H,36958
03/12/2016 20H,37227
03/12/2016 19H,38205
03/12/2016 18H,38335
03/12/2016 17H,37558
03/12/2016 16H,36084
03/12/2016 15H,34459
03/12/2016 14H,32693
03/12/2016 13H,31550
03/12/2016 12H,30736
03/12/2016 11H,30865
03/12/2016 10H,31134
03/12/2016 09H,31922
03/12/2016 08H,33020
03/12/2016 07H,34950
03/12/2016 06H,37010
03/12/2016 05H,38890
03/12/2016 04H,40207
03/12/2016 03H,40921
03/12/2016 02H,40196
03/12/2016 01H,39179
03/12/2016 00H,38721
03/11/2016 23H,38765
03/11/2016 22H,38988
03/11/2016 21H,39128
03/11/2016 20H,39464
03/11/2016 19H,39749
03/11/2016 18H,40776
03/11/2016 17H,41184
03/11/2016 16H,41475
03/11/2016 15H,40492
03/11/2016 14H,37624
03/11/2016 13H,34606
03/11/2016 12H,32861
03/11/2016 11H,32262
03/11/2016 10H,32269
03/11/2016 09H,32711
03/11/2016 08H,33993
03/11/2016 07H,35853
03/11/2016 06H,38311
03/11/2016 05H,40607
03/11/2016 04H,41872
03/11/2016 03H,41960
03/11/2016 02H,40440
03/11/2016 01H,38652
03/11/2016 00H,38202
03/10/2016 23H,38009
03/10/2016 22H,38155
03/10/2016 21H,38345
03/10/2016 20H,38560
03/10/2016 19H,38746
03/10/2016 18H,39368
03/10/2016 17H,39975
03/10/2016 16H,40394
03/10/2016 15H,39502
03/10/2016 14H,36646
03/10/2016 13H,33497
03/10/2016 12H,32137
03/10/2016 11H,31686
03/10/2016 10H,31807
03/10/2016 09H,32583
03/10/2016 08H,33835
03/10/2016 07H,35835
03/10/2016 06H,38614
03/10/2016 05H,41349
03/10/2016 04H,43074
03/10/2016 03H,43659
03/10/2016 02H,42649
03/10/2016 01H,41162
03/10/2016 00H,40268
03/9/2016 23H,39937
03/9/2016 22H,40014
03/9/2016 21H,40064
03/9/2016 20H,40287
03/9/2016 19H,40842
03/9/2016 18H,41304
03/9/2016 17H,41986
03/9/2016 16H,42478
03/9/2016 15H,41475
03/9/2016 14H,38613
03/9/2016 13H,35374
03/9/2016 12H,33513
03/9/2016 11H,32922
03/9/2016 10H,33003
03/9/2016 09H,33441
03/9/2016 08H,34452
03/9/2016 07H,36369
03/9/2016 06H,39022
03/9/2016 05H,41576
03/9/2016 04H,43090
03/9/2016 03H,43376
03/9/2016 02H,42232
03/9/2016 01H,40411
03/9/2016 00H,39415
03/8/2016 23H,39094
03/8/2016 22H,39446
03/8/2016 21H,39820
03/8/2016 20H,40298
03/8/2016 19H,40875
03/8/2016 18H,41582
03/8/2016 17H,42394
03/8/2016 16H,43200
03/8/2016 15H,42433
03/8/2016 14H,39172
03/8/2016 13H,35598
03/8/2016 12H,33568
03/8/2016 11H,32771
03/8/2016 10H,32890
03/8/2016 09H,33187
03/8/2016 08H,34261
03/8/2016 07H,34116
03/8/2016 06H,36634
03/8/2016 05H,41349
03/8/2016 04H,42742
03/8/2016 03H,42899
03/8/2016 02H,41355
03/8/2016 01H,39487
03/8/2016 00H,38708
03/7/2016 23H,38587
03/7/2016 22H,39130
03/7/2016 21H,39713
03/7/2016 20H,40109
03/7/2016 19H,40698
03/7/2016 18H,40416
03/7/2016 17H,41673
03/7/2016 16H,41774
03/7/2016 15H,40545
03/7/2016 14H,37266
03/7/2016 13H,33622
03/7/2016 12H,31928
03/7/2016 11H,31246
03/7/2016 10H,31343
03/7/2016 09H,31680
03/7/2016 08H,32752
03/7/2016 07H,34664
