Demand for New York (region) hourly - UTC time
https://www.eia.gov/opendata/v1/qb.php?category=3389943&sdid=EBA.NY-ALL.D.H
12:50:26 GMT-0400 (Eastern Daylight Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.NY-ALL.D.H megawatthours
07/16/2020 04H,19501
07/16/2020 03H,20949
07/16/2020 02H,22272
07/16/2020 01H,22824
07/16/2020 00H,23700
07/15/2020 23H,24601
07/15/2020 22H,24968
07/15/2020 21H,24757
07/15/2020 20H,24265
07/15/2020 19H,23771
07/15/2020 18H,23342
07/15/2020 17H,22769
07/15/2020 16H,22161
07/15/2020 15H,21466
07/15/2020 14H,20764
07/15/2020 13H,19936
07/15/2020 12H,18807
07/15/2020 11H,17501
07/15/2020 10H,16624
07/15/2020 09H,16307
07/15/2020 08H,16443
07/15/2020 07H,16874
07/15/2020 06H,17590
07/15/2020 05H,18524
07/15/2020 04H,19883
07/15/2020 03H,21438
07/15/2020 02H,22850
07/15/2020 01H,23535
07/15/2020 00H,24396
07/14/2020 23H,25222
07/14/2020 22H,25469
07/14/2020 21H,25115
07/14/2020 20H,24618
07/14/2020 19H,24270
07/14/2020 18H,23791
07/14/2020 17H,23133
07/14/2020 16H,22442
07/14/2020 15H,21722
07/14/2020 14H,20939
07/14/2020 13H,20017
07/14/2020 12H,18833
07/14/2020 11H,17478
07/14/2020 10H,16585
07/14/2020 09H,16320
07/14/2020 08H,16457
07/14/2020 07H,16932
07/14/2020 06H,17664
07/14/2020 05H,18638
07/14/2020 04H,20020
07/14/2020 03H,21606
07/14/2020 02H,23006
07/14/2020 01H,23644
07/14/2020 00H,24610
07/13/2020 23H,25549
07/13/2020 22H,26048
07/13/2020 21H,25869
07/13/2020 20H,25564
07/13/2020 19H,25224
07/13/2020 18H,24959
07/13/2020 17H,24478
07/13/2020 16H,23794
07/13/2020 15H,22901
07/13/2020 14H,21889
07/13/2020 13H,20751
07/13/2020 12H,19450
07/13/2020 11H,18033
07/13/2020 10H,17164
07/13/2020 09H,16859
07/13/2020 08H,16922
07/13/2020 07H,17325
07/13/2020 06H,18044
07/13/2020 05H,19019
07/13/2020 04H,20348
07/13/2020 03H,21796
07/13/2020 02H,23008
07/13/2020 01H,23343
07/13/2020 00H,23849
07/12/2020 23H,24524
07/12/2020 22H,24565
07/12/2020 21H,24106
07/12/2020 20H,23594
07/12/2020 19H,23113
07/12/2020 18H,22622
07/12/2020 17H,21969
07/12/2020 16H,21122
07/12/2020 15H,20091
07/12/2020 14H,18997
07/12/2020 13H,17869
07/12/2020 12H,16795
07/12/2020 11H,16143
07/12/2020 10H,16050
07/12/2020 09H,16286
07/12/2020 08H,16620
07/12/2020 07H,17111
07/12/2020 06H,17859
07/12/2020 05H,18865
07/12/2020 04H,19979
07/12/2020 03H,21164
07/12/2020 02H,22154
07/12/2020 01H,22544
07/12/2020 00H,23091
07/11/2020 23H,24075
07/11/2020 22H,24353
07/11/2020 21H,24330
07/11/2020 20H,24285
07/11/2020 19H,24096
07/11/2020 18H,24093
07/11/2020 17H,23681
07/11/2020 16H,22843
07/11/2020 15H,21841
07/11/2020 14H,20761
07/11/2020 13H,19527
07/11/2020 12H,18237
07/11/2020 11H,17314
07/11/2020 10H,17094
07/11/2020 09H,17152
07/11/2020 08H,17406
07/11/2020 07H,17814
07/11/2020 06H,18430
07/11/2020 05H,19299
07/11/2020 04H,20374
07/11/2020 03H,21645
07/11/2020 02H,22502
07/11/2020 01H,23164
07/11/2020 00H,23760
07/10/2020 23H,24407
07/10/2020 22H,24858
07/10/2020 21H,24896
07/10/2020 20H,25010
07/10/2020 19H,25220
07/10/2020 18H,25306
07/10/2020 17H,25160
07/10/2020 16H,24774
07/10/2020 15H,24282
07/10/2020 14H,23493
07/10/2020 13H,22447
07/10/2020 12H,21152
07/10/2020 11H,19767
07/10/2020 10H,18848
07/10/2020 09H,18567
07/10/2020 08H,18710
07/10/2020 07H,19207
07/10/2020 06H,19966
07/10/2020 05H,21109
07/10/2020 04H,22587
07/10/2020 03H,24164
07/10/2020 02H,25704
07/10/2020 01H,26497
07/10/2020 00H,27424
07/9/2020 23H,28400
07/9/2020 22H,28808
07/9/2020 21H,28628
07/9/2020 20H,28382
07/9/2020 19H,28058
07/9/2020 18H,27548
07/9/2020 17H,26760
07/9/2020 16H,25795
07/9/2020 15H,24610
07/9/2020 14H,23369
07/9/2020 13H,22104
07/9/2020 12H,20551
07/9/2020 11H,18940
07/9/2020 10H,17870
07/9/2020 09H,17557
07/9/2020 08H,17675
07/9/2020 07H,18126
07/9/2020 06H,18848
07/9/2020 05H,19837
07/9/2020 04H,21181
07/9/2020 03H,22699
07/9/2020 02H,23978
07/9/2020 01H,24464
07/9/2020 00H,25130
07/8/2020 23H,25735
07/8/2020 22H,26030
07/8/2020 21H,26363
07/8/2020 20H,26725
07/8/2020 19H,26849
07/8/2020 18H,26757
07/8/2020 17H,26214
07/8/2020 16H,25372
07/8/2020 15H,24222
07/8/2020 14H,23097
07/8/2020 13H,22003
07/8/2020 12H,20502
07/8/2020 11H,18976
07/8/2020 10H,18021
07/8/2020 09H,17704
07/8/2020 08H,17781
07/8/2020 07H,18105
07/8/2020 06H,18676
07/8/2020 05H,19527
07/8/2020 04H,20797
07/8/2020 03H,22229
07/8/2020 02H,23486
07/8/2020 01H,23939
07/8/2020 00H,24502
07/7/2020 23H,25149
07/7/2020 22H,25532
07/7/2020 21H,25509
07/7/2020 20H,25305
07/7/2020 19H,24971
07/7/2020 18H,24432
07/7/2020 17H,23778
07/7/2020 16H,23135
07/7/2020 15H,22346
07/7/2020 14H,21626
07/7/2020 13H,20709
07/7/2020 12H,19317
07/7/2020 11H,17828
07/7/2020 10H,16847
07/7/2020 09H,16529
07/7/2020 08H,16651
07/7/2020 07H,17041
07/7/2020 06H,17695
07/7/2020 05H,18710
07/7/2020 04H,20146
07/7/2020 03H,21701
07/7/2020 02H,23103
07/7/2020 01H,23741
07/7/2020 00H,24634
07/6/2020 23H,25491
07/6/2020 22H,26268
07/6/2020 21H,26895
07/6/2020 20H,27448
07/6/2020 19H,27283
07/6/2020 18H,26673
07/6/2020 17H,25872
07/6/2020 16H,24883
07/6/2020 15H,23689
07/6/2020 14H,22434
07/6/2020 13H,21050
07/6/2020 12H,19519
07/6/2020 11H,17966
07/6/2020 10H,17048
07/6/2020 09H,16847
07/6/2020 08H,17010
07/6/2020 07H,17458
07/6/2020 06H,18196
07/6/2020 05H,19257
07/6/2020 04H,20594
07/6/2020 03H,22056
07/6/2020 02H,23365
07/6/2020 01H,23808
07/6/2020 00H,24414
07/5/2020 23H,24949
07/5/2020 22H,24937
07/5/2020 21H,24442
07/5/2020 20H,23825
07/5/2020 19H,23189
07/5/2020 18H,22484
07/5/2020 17H,21632
07/5/2020 16H,20534
07/5/2020 15H,19279
07/5/2020 14H,17969
07/5/2020 13H,16727
07/5/2020 12H,15768
07/5/2020 11H,15161
07/5/2020 10H,15091
07/5/2020 09H,15273
07/5/2020 08H,15532
07/5/2020 07H,15957
07/5/2020 06H,16577
07/5/2020 05H,17470
07/5/2020 04H,18555
07/5/2020 03H,19611
07/5/2020 02H,20380
07/5/2020 01H,21031
07/5/2020 00H,21907
07/4/2020 23H,22591
07/4/2020 22H,22774
07/4/2020 21H,22544
07/4/2020 20H,22179
07/4/2020 19H,21850
07/4/2020 18H,21425
07/4/2020 17H,20763
07/4/2020 16H,19942
07/4/2020 15H,18932
07/4/2020 14H,17963
07/4/2020 13H,17091
07/4/2020 12H,16183
07/4/2020 11H,15580
07/4/2020 10H,15482
07/4/2020 09H,15665
07/4/2020 08H,15994
07/4/2020 07H,16516
07/4/2020 06H,17288
07/4/2020 05H,18338
07/4/2020 04H,19657
07/4/2020 03H,20945
07/4/2020 02H,22027
07/4/2020 01H,22668
07/4/2020 00H,23514
07/3/2020 23H,24357
07/3/2020 22H,25004
07/3/2020 21H,25232
07/3/2020 20H,25057
07/3/2020 19H,24641
07/3/2020 18H,24119
07/3/2020 17H,23492
07/3/2020 16H,22556
07/3/2020 15H,21550
07/3/2020 14H,20390
07/3/2020 13H,19431
07/3/2020 12H,18302
07/3/2020 11H,17273
07/3/2020 10H,16822
07/3/2020 09H,16857
07/3/2020 08H,17105
07/3/2020 07H,17617
07/3/2020 06H,18358
07/3/2020 05H,19396
07/3/2020 04H,20748
07/3/2020 03H,22190
07/3/2020 02H,23616
07/3/2020 01H,24186
07/3/2020 00H,25060
07/2/2020 23H,25872
07/2/2020 22H,26456
07/2/2020 21H,26429
07/2/2020 20H,25939
07/2/2020 19H,25306
07/2/2020 18H,24456
07/2/2020 17H,23467
07/2/2020 16H,22449
07/2/2020 15H,21340
07/2/2020 14H,20152
07/2/2020 13H,19036
07/2/2020 12H,17721
07/2/2020 11H,16286
07/2/2020 10H,15291
07/2/2020 09H,14987
07/2/2020 08H,15051
07/2/2020 07H,15403
07/2/2020 06H,16096
07/2/2020 05H,17013
07/2/2020 04H,18327
07/2/2020 03H,19855
07/2/2020 02H,21080
07/2/2020 01H,21506
07/2/2020 00H,22138
07/1/2020 23H,22821
07/1/2020 22H,23407
07/1/2020 21H,23155
07/1/2020 20H,22600
07/1/2020 19H,22049
07/1/2020 18H,21701
07/1/2020 17H,21433
07/1/2020 16H,21000
07/1/2020 15H,20299
07/1/2020 14H,19552
07/1/2020 13H,18685
07/1/2020 12H,17562
07/1/2020 11H,16283
07/1/2020 10H,15315
07/1/2020 09H,15000
07/1/2020 08H,15032
07/1/2020 07H,15352
07/1/2020 06H,15924
07/1/2020 05H,16759
07/1/2020 04H,17873
07/1/2020 03H,19144
07/1/2020 02H,20172
07/1/2020 01H,20536
07/1/2020 00H,21172
06/30/2020 23H,21829
06/30/2020 22H,22128
06/30/2020 21H,21969
06/30/2020 20H,21676
06/30/2020 19H,21540
06/30/2020 18H,21352
06/30/2020 17H,21233
06/30/2020 16H,20953
06/30/2020 15H,20489
06/30/2020 14H,19878
06/30/2020 13H,19069
06/30/2020 12H,17918
06/30/2020 11H,16649
06/30/2020 10H,15702
06/30/2020 09H,15410
06/30/2020 08H,15512
06/30/2020 07H,15908
06/30/2020 06H,16563
06/30/2020 05H,17556
06/30/2020 04H,18764
06/30/2020 03H,20211
06/30/2020 02H,21445
06/30/2020 01H,22042
06/30/2020 00H,22891
06/29/2020 23H,24129
06/29/2020 22H,24991
06/29/2020 21H,24878
06/29/2020 20H,24479
06/29/2020 19H,24158
06/29/2020 18H,23572
06/29/2020 17H,22890
06/29/2020 16H,22329
06/29/2020 15H,21660
06/29/2020 14H,20713
06/29/2020 13H,19616
06/29/2020 12H,18356
06/29/2020 11H,16861
06/29/2020 10H,15879
06/29/2020 09H,15617
06/29/2020 08H,15689
06/29/2020 07H,16042
06/29/2020 06H,16634
06/29/2020 05H,17569
06/29/2020 04H,18764
06/29/2020 03H,19937
06/29/2020 02H,20951
06/29/2020 01H,21216
06/29/2020 00H,21713
06/28/2020 23H,22359
06/28/2020 22H,22660
06/28/2020 21H,22814
06/28/2020 20H,22722
06/28/2020 19H,22304
06/28/2020 18H,21892
06/28/2020 17H,21453
06/28/2020 16H,20738
06/28/2020 15H,19671
06/28/2020 14H,18335
06/28/2020 13H,17006
06/28/2020 12H,15900
06/28/2020 11H,15113
06/28/2020 10H,14969
06/28/2020 09H,15127
06/28/2020 08H,15348
06/28/2020 07H,15720
06/28/2020 06H,16315
06/28/2020 05H,17149
06/28/2020 04H,18174
06/28/2020 03H,19140
06/28/2020 02H,19883
06/28/2020 01H,20027
06/28/2020 00H,20321
06/27/2020 23H,20667
06/27/2020 22H,20562
06/27/2020 21H,20206
06/27/2020 20H,19967
06/27/2020 19H,19850
06/27/2020 18H,19674
06/27/2020 17H,19493
06/27/2020 16H,19148
06/27/2020 15H,18600
06/27/2020 14H,17793
06/27/2020 13H,16850
06/27/2020 12H,15822
06/27/2020 11H,15093
06/27/2020 10H,14826
06/27/2020 09H,14958
06/27/2020 08H,15198
06/27/2020 07H,15617
06/27/2020 06H,16302
06/27/2020 05H,17206
06/27/2020 04H,18355
06/27/2020 03H,19636
06/27/2020 02H,20830
06/27/2020 01H,21340
06/27/2020 00H,22197
06/26/2020 23H,22886
06/26/2020 22H,23431
06/26/2020 21H,23380
06/26/2020 20H,23083
06/26/2020 19H,22709
06/26/2020 18H,22287
06/26/2020 17H,21761
06/26/2020 16H,21174
06/26/2020 15H,20430
06/26/2020 14H,19655
06/26/2020 13H,18798
06/26/2020 12H,17731
06/26/2020 11H,16364
06/26/2020 10H,15466
06/26/2020 09H,15215
06/26/2020 08H,15301
06/26/2020 07H,15699
06/26/2020 06H,16312
06/26/2020 05H,17156
06/26/2020 04H,18248
06/26/2020 03H,19517
06/26/2020 02H,20570
06/26/2020 01H,20856
06/26/2020 00H,21579
06/25/2020 23H,22329
06/25/2020 22H,22738
06/25/2020 21H,22730
06/25/2020 20H,22730
06/25/2020 19H,22630
06/25/2020 18H,22085
06/25/2020 17H,21393
06/25/2020 16H,20714
06/25/2020 15H,19988
06/25/2020 14H,19295
06/25/2020 13H,18530
06/25/2020 12H,17507
06/25/2020 11H,16253
06/25/2020 10H,15399
06/25/2020 09H,15185
06/25/2020 08H,15283
06/25/2020 07H,15657
06/25/2020 06H,16277
06/25/2020 05H,17174
06/25/2020 04H,18390
06/25/2020 03H,19850
06/25/2020 02H,21038
06/25/2020 01H,21512
06/25/2020 00H,22454
06/24/2020 23H,23307
06/24/2020 22H,23774
06/24/2020 21H,23646
06/24/2020 20H,23440
06/24/2020 19H,23160
06/24/2020 18H,22902
06/24/2020 17H,22578
06/24/2020 16H,22197
06/24/2020 15H,21696
06/24/2020 14H,21112
06/24/2020 13H,20400
06/24/2020 12H,19286
06/24/2020 11H,18030
06/24/2020 10H,17098
06/24/2020 09H,16841
06/24/2020 08H,16943
06/24/2020 07H,17315
06/24/2020 06H,17933
06/24/2020 05H,18961
06/24/2020 04H,20214
06/24/2020 03H,21695
06/24/2020 02H,23013
06/24/2020 01H,23672
06/24/2020 00H,24586
06/23/2020 23H,25532
06/23/2020 22H,26167
06/23/2020 21H,26171
06/23/2020 20H,26039
06/23/2020 19H,25869
06/23/2020 18H,25612
06/23/2020 17H,25107
06/23/2020 16H,24441
06/23/2020 15H,23492
06/23/2020 14H,22405
06/23/2020 13H,21190
06/23/2020 12H,19726
06/23/2020 11H,18096
06/23/2020 10H,17008
06/23/2020 09H,16737
06/23/2020 08H,16873
06/23/2020 07H,17308
06/23/2020 06H,18073
06/23/2020 05H,19094
06/23/2020 04H,20512
06/23/2020 03H,22143
06/23/2020 02H,23580
06/23/2020 01H,24328
06/23/2020 00H,25265
06/22/2020 23H,26281
06/22/2020 22H,26827
06/22/2020 21H,26980
06/22/2020 20H,26828
06/22/2020 19H,26591
06/22/2020 18H,26220
06/22/2020 17H,25590
06/22/2020 16H,24608
06/22/2020 15H,23439
06/22/2020 14H,22054
06/22/2020 13H,20671
06/22/2020 12H,19092
06/22/2020 11H,17400
06/22/2020 10H,16343
06/22/2020 09H,16068
06/22/2020 08H,16199
06/22/2020 07H,16682
06/22/2020 06H,17364
06/22/2020 05H,18297
06/22/2020 04H,19565
06/22/2020 03H,20952
06/22/2020 02H,22133
06/22/2020 01H,22492
06/22/2020 00H,23110
06/21/2020 23H,23621
06/21/2020 22H,23669
06/21/2020 21H,23261
06/21/2020 20H,22716
06/21/2020 19H,22307
06/21/2020 18H,21897
06/21/2020 17H,21297
06/21/2020 16H,20514
06/21/2020 15H,19460
06/21/2020 14H,18290
06/21/2020 13H,17008
06/21/2020 12H,15807
06/21/2020 11H,14954
06/21/2020 10H,14715
06/21/2020 09H,14943
06/21/2020 08H,15246
06/21/2020 07H,15717
06/21/2020 06H,16430
06/21/2020 05H,17424
06/21/2020 04H,18658
06/21/2020 03H,19848
06/21/2020 02H,20807
06/21/2020 01H,21207
06/21/2020 00H,21807
06/20/2020 23H,22502
06/20/2020 22H,22825
06/20/2020 21H,22595
06/20/2020 20H,22265
06/20/2020 19H,21937
06/20/2020 18H,21541
06/20/2020 17H,21040
06/20/2020 16H,20264
06/20/2020 15H,19233
06/20/2020 14H,18057
06/20/2020 13H,16928
06/20/2020 12H,15779
06/20/2020 11H,14896
06/20/2020 10H,14545
06/20/2020 09H,14693
06/20/2020 08H,14927
06/20/2020 07H,15357
06/20/2020 06H,16017
06/20/2020 05H,16954
06/20/2020 04H,18153
06/20/2020 03H,19374
06/20/2020 02H,20436
06/20/2020 01H,20911
06/20/2020 00H,21629
06/19/2020 23H,22423
06/19/2020 22H,22917
06/19/2020 21H,22974
06/19/2020 20H,22701
06/19/2020 19H,22335
06/19/2020 18H,21939
06/19/2020 17H,21488
06/19/2020 16H,20896
06/19/2020 15H,20150
06/19/2020 14H,19252
06/19/2020 13H,18212
06/19/2020 12H,16945
06/19/2020 11H,15669
06/19/2020 10H,14844
06/19/2020 09H,14615
06/19/2020 08H,14677
06/19/2020 07H,14985
06/19/2020 06H,15542
06/19/2020 05H,16410
06/19/2020 04H,17506
06/19/2020 03H,18914
06/19/2020 02H,20067
06/19/2020 01H,20523
06/19/2020 00H,21073
06/18/2020 23H,21687
06/18/2020 22H,22041
06/18/2020 21H,21895
06/18/2020 20H,21545
06/18/2020 19H,21250
06/18/2020 18H,20786
06/18/2020 17H,20156
06/18/2020 16H,19479
06/18/2020 15H,18738
06/18/2020 14H,17898
06/18/2020 13H,17244
06/18/2020 12H,16206
06/18/2020 11H,15009
06/18/2020 10H,14114
06/18/2020 09H,13793
06/18/2020 08H,13822
06/18/2020 07H,14120
06/18/2020 06H,14608
06/18/2020 05H,15326
06/18/2020 04H,16352
06/18/2020 03H,17558
06/18/2020 02H,18675
06/18/2020 01H,19147
06/18/2020 00H,19689
06/17/2020 23H,20173
06/17/2020 22H,20353
06/17/2020 21H,20116
06/17/2020 20H,19775
06/17/2020 19H,19162
06/17/2020 18H,18658
06/17/2020 17H,18089
06/17/2020 16H,17618
06/17/2020 15H,17156
06/17/2020 14H,16687
06/17/2020 13H,16108
06/17/2020 12H,15269
06/17/2020 11H,14154
06/17/2020 10H,13220
06/17/2020 09H,12971
06/17/2020 08H,12980
06/17/2020 07H,13226
06/17/2020 06H,13698
06/17/2020 05H,14426
06/17/2020 04H,15395
06/17/2020 03H,16617
06/17/2020 02H,17648
06/17/2020 01H,18010
06/17/2020 00H,18586
06/16/2020 23H,19051
06/16/2020 22H,19048
06/16/2020 21H,18626
06/16/2020 20H,18150
06/16/2020 19H,17766
06/16/2020 18H,17418
06/16/2020 17H,17064
06/16/2020 16H,16804
06/16/2020 15H,16495
06/16/2020 14H,16184
06/16/2020 13H,15809
06/16/2020 12H,14976
06/16/2020 11H,13918
06/16/2020 10H,13023
06/16/2020 09H,12729
06/16/2020 08H,12678
06/16/2020 07H,12887
06/16/2020 06H,13280
06/16/2020 05H,13904
06/16/2020 04H,14784
06/16/2020 03H,15848
06/16/2020 02H,16819
06/16/2020 01H,17117
06/16/2020 00H,17554
06/15/2020 23H,17937
06/15/2020 22H,18036
06/15/2020 21H,17648
06/15/2020 20H,17221
06/15/2020 19H,17045
06/15/2020 18H,16997
06/15/2020 17H,16812
06/15/2020 16H,16491
06/15/2020 15H,16181
06/15/2020 14H,15921
06/15/2020 13H,15535
06/15/2020 12H,14805
06/15/2020 11H,13819
06/15/2020 10H,12947
06/15/2020 09H,12571
06/15/2020 08H,12495
06/15/2020 07H,12693
06/15/2020 06H,13052
06/15/2020 05H,13579
06/15/2020 04H,14268
06/15/2020 03H,15149
06/15/2020 02H,15832
06/15/2020 01H,15880
06/15/2020 00H,16066
06/14/2020 23H,16152
06/14/2020 22H,15841
06/14/2020 21H,15303
06/14/2020 20H,14950
06/14/2020 19H,14707
06/14/2020 18H,14674
06/14/2020 17H,14468
06/14/2020 16H,14100
06/14/2020 15H,13794
06/14/2020 14H,13407
06/14/2020 13H,12932
06/14/2020 12H,12473
06/14/2020 11H,12149
06/14/2020 10H,12047
06/14/2020 09H,12174
06/14/2020 08H,12325
06/14/2020 07H,12598
06/14/2020 06H,12978
06/14/2020 05H,13560
06/14/2020 04H,14354
06/14/2020 03H,15252
06/14/2020 02H,16025
06/14/2020 01H,16193
06/14/2020 00H,16451
06/13/2020 23H,16672
06/13/2020 22H,16499
06/13/2020 21H,16014
06/13/2020 20H,15589
06/13/2020 19H,15327
06/13/2020 18H,15203
06/13/2020 17H,15100
06/13/2020 16H,14957
06/13/2020 15H,14761
06/13/2020 14H,14510
06/13/2020 13H,14126
06/13/2020 12H,13626
06/13/2020 11H,13203
06/13/2020 10H,12994
06/13/2020 09H,13154
06/13/2020 08H,13381
06/13/2020 07H,13838
06/13/2020 06H,14493
06/13/2020 05H,15324
06/13/2020 04H,16434
06/13/2020 03H,17579
06/13/2020 02H,18567
06/13/2020 01H,18943
06/13/2020 00H,19547
06/12/2020 23H,20187
06/12/2020 22H,20625
06/12/2020 21H,20601
06/12/2020 20H,20420
06/12/2020 19H,20194
06/12/2020 18H,19987
06/12/2020 17H,19658
06/12/2020 16H,19279
06/12/2020 15H,18763
06/12/2020 14H,18195
06/12/2020 13H,17592
06/12/2020 12H,16600
06/12/2020 11H,15407
06/12/2020 10H,14562
06/12/2020 09H,14330
06/12/2020 08H,14441
06/12/2020 07H,14828
06/12/2020 06H,15410
06/12/2020 05H,16207
06/12/2020 04H,17266
06/12/2020 03H,18549
06/12/2020 02H,19564
06/12/2020 01H,19989
06/12/2020 00H,20563
06/11/2020 23H,21161
06/11/2020 22H,21244
06/11/2020 21H,21071
06/11/2020 20H,21096
06/11/2020 19H,21246
06/11/2020 18H,21362
06/11/2020 17H,21144
06/11/2020 16H,20701
06/11/2020 15H,20347
06/11/2020 14H,19885
06/11/2020 13H,19245
06/11/2020 12H,18110
06/11/2020 11H,16981
06/11/2020 10H,16173
06/11/2020 09H,15951
06/11/2020 08H,16069
06/11/2020 07H,16477
06/11/2020 06H,17082
06/11/2020 05H,18002
06/11/2020 04H,19285
06/11/2020 03H,20788
06/11/2020 02H,22002
06/11/2020 01H,22484
06/11/2020 00H,23274
06/10/2020 23H,24067
06/10/2020 22H,24477
06/10/2020 21H,24284
06/10/2020 20H,23871
06/10/2020 19H,23388
06/10/2020 18H,22855
06/10/2020 17H,22041
06/10/2020 16H,21161
06/10/2020 15H,20248
06/10/2020 14H,19310
06/10/2020 13H,18385
06/10/2020 12H,17270
06/10/2020 11H,16099
06/10/2020 10H,15264
06/10/2020 09H,15020
06/10/2020 08H,15140
06/10/2020 07H,15545
06/10/2020 06H,16153
06/10/2020 05H,17067
06/10/2020 04H,18341
06/10/2020 03H,19783
06/10/2020 02H,21019
06/10/2020 01H,21474
06/10/2020 00H,22200
06/9/2020 23H,22766
06/9/2020 22H,22842
06/9/2020 21H,22328
06/9/2020 20H,21643
06/9/2020 19H,20913
06/9/2020 18H,20225
06/9/2020 17H,19418
06/9/2020 16H,18672
06/9/2020 15H,17937
06/9/2020 14H,17271
06/9/2020 13H,16562
06/9/2020 12H,15506
06/9/2020 11H,14341
06/9/2020 10H,13519
06/9/2020 09H,13230
06/9/2020 08H,13253
06/9/2020 07H,13506
06/9/2020 06H,13948
06/9/2020 05H,14603
06/9/2020 04H,15520
06/9/2020 03H,16659
06/9/2020 02H,17645
06/9/2020 01H,17985
06/9/2020 00H,18501
06/8/2020 23H,18977
06/8/2020 22H,19056
06/8/2020 21H,18564
06/8/2020 20H,17973
06/8/2020 19H,17549
06/8/2020 18H,17233
06/8/2020 17H,16931
06/8/2020 16H,16609
06/8/2020 15H,16297
06/8/2020 14H,15916
06/8/2020 13H,15450
06/8/2020 12H,14716
06/8/2020 11H,13742
06/8/2020 10H,12928
06/8/2020 09H,12637
06/8/2020 08H,12629
06/8/2020 07H,12862
06/8/2020 06H,13263
06/8/2020 05H,13825
06/8/2020 04H,14660
06/8/2020 03H,15595
06/8/2020 02H,16382
06/8/2020 01H,16540
06/8/2020 00H,16709
06/7/2020 23H,16891
06/7/2020 22H,16677
06/7/2020 21H,16192
06/7/2020 20H,15732
06/7/2020 19H,15489
06/7/2020 18H,15419
06/7/2020 17H,15303
06/7/2020 16H,15029
06/7/2020 15H,14696
06/7/2020 14H,14160
06/7/2020 13H,13652
06/7/2020 12H,13127
06/7/2020 11H,12758
06/7/2020 10H,12677
06/7/2020 09H,12946
06/7/2020 08H,13199
06/7/2020 07H,13601
06/7/2020 06H,14197
06/7/2020 05H,15005
06/7/2020 04H,16075
06/7/2020 03H,17216
06/7/2020 02H,18184
06/7/2020 01H,18684
06/7/2020 00H,19364
06/6/2020 23H,20146
06/6/2020 22H,20365
06/6/2020 21H,20379
06/6/2020 20H,20406
06/6/2020 19H,20358
06/6/2020 18H,20191
06/6/2020 17H,19739
06/6/2020 16H,19080
06/6/2020 15H,18177
06/6/2020 14H,17221
06/6/2020 13H,16258
06/6/2020 12H,15330
06/6/2020 11H,14651
06/6/2020 10H,14404
06/6/2020 09H,14438
06/6/2020 08H,14629
06/6/2020 07H,15044
06/6/2020 06H,15611
06/6/2020 05H,16412
06/6/2020 04H,17384
06/6/2020 03H,18576
06/6/2020 02H,19583
06/6/2020 01H,20058
06/6/2020 00H,20514
06/5/2020 23H,21040
06/5/2020 22H,21355
06/5/2020 21H,21250
06/5/2020 20H,20968
06/5/2020 19H,20763
06/5/2020 18H,20454
06/5/2020 17H,19989
06/5/2020 16H,19475
06/5/2020 15H,18897
06/5/2020 14H,18210
06/5/2020 13H,17502
06/5/2020 12H,16492
06/5/2020 11H,15418
06/5/2020 10H,14700
06/5/2020 09H,14422
06/5/2020 08H,14477
06/5/2020 07H,14792
06/5/2020 06H,15292
06/5/2020 05H,16062
06/5/2020 04H,17082
06/5/2020 03H,18274
06/5/2020 02H,19326
06/5/2020 01H,19764
06/5/2020 00H,20086
06/4/2020 23H,20743
06/4/2020 22H,21113
06/4/2020 21H,21048
06/4/2020 20H,20724
06/4/2020 19H,20382
06/4/2020 18H,20057
06/4/2020 17H,19574
06/4/2020 16H,18840
06/4/2020 15H,18131
06/4/2020 14H,17409
06/4/2020 13H,16585
06/4/2020 12H,15508
06/4/2020 11H,14381
06/4/2020 10H,13596
06/4/2020 09H,13360
06/4/2020 08H,13376
06/4/2020 07H,13680
06/4/2020 06H,14137
06/4/2020 05H,14819
06/4/2020 04H,15750
06/4/2020 03H,16838
06/4/2020 02H,17887
06/4/2020 01H,18460
06/4/2020 00H,18678
06/3/2020 23H,18991
06/3/2020 22H,18893
06/3/2020 21H,18285
06/3/2020 20H,17952
06/3/2020 19H,18031
06/3/2020 18H,18212
06/3/2020 17H,17842
06/3/2020 16H,17352
06/3/2020 15H,16807
06/3/2020 14H,16249
06/3/2020 13H,15592
06/3/2020 12H,14690
06/3/2020 11H,13659
06/3/2020 10H,12892
06/3/2020 09H,12577
06/3/2020 08H,12496
06/3/2020 07H,12666
06/3/2020 06H,12993
06/3/2020 05H,13566
06/3/2020 04H,14318
06/3/2020 03H,15162
06/3/2020 02H,15935
06/3/2020 01H,16184
06/3/2020 00H,16205
06/2/2020 23H,16372
06/2/2020 22H,16431
06/2/2020 21H,16165
06/2/2020 20H,16017
06/2/2020 19H,16015
06/2/2020 18H,16105
06/2/2020 17H,16149
06/2/2020 16H,16004
06/2/2020 15H,15782
06/2/2020 14H,15432
06/2/2020 13H,14911
06/2/2020 12H,14088
06/2/2020 11H,13132
06/2/2020 10H,12417
06/2/2020 09H,12117
06/2/2020 08H,12068
06/2/2020 07H,12231
06/2/2020 06H,12530
06/2/2020 05H,13047
06/2/2020 04H,13784
06/2/2020 03H,14702
06/2/2020 02H,15514
06/2/2020 01H,15747
06/2/2020 00H,15860
06/1/2020 23H,15973
06/1/2020 22H,15884
06/1/2020 21H,15573
06/1/2020 20H,15380
06/1/2020 19H,15350
