Actual Net Interchange for New England (region) to New York (region) hourly - UTC time
https://www.eia.gov/opendata/v1/qb.php?category=3390279&sdid=EBA.NE-NY.ID.H
14:48:25 GMT-0400 (Eastern Daylight Time)
Source: U.S. Energy Information Administration
Category,Series ID: EBA.NE-NY.ID.H megawatthours
08/10/2020 22H,-1055
08/10/2020 21H,-792
08/10/2020 20H,-600
08/10/2020 19H,-657
08/10/2020 18H,-962
08/10/2020 17H,-1016
08/10/2020 16H,-922
08/10/2020 15H,-907
08/10/2020 14H,-1055
08/10/2020 13H,-1301
08/10/2020 12H,-1370
08/10/2020 11H,-1296
08/10/2020 10H,-1240
08/10/2020 09H,-1007
08/10/2020 08H,-1219
08/10/2020 07H,-1094
08/10/2020 06H,-980
08/10/2020 05H,-1024
08/10/2020 04H,-762
08/10/2020 03H,-829
08/10/2020 02H,-1083
08/10/2020 01H,-1298
08/10/2020 00H,-1368
08/9/2020 23H,-1401
08/9/2020 22H,-1003
08/9/2020 21H,-1108
08/9/2020 20H,-1293
08/9/2020 19H,-1132
08/9/2020 18H,-1209
08/9/2020 17H,-903
08/9/2020 16H,-481
08/9/2020 15H,-626
08/9/2020 14H,-577
08/9/2020 13H,-956
08/9/2020 12H,-940
08/9/2020 11H,-1156
08/9/2020 10H,-1087
08/9/2020 09H,-1070
08/9/2020 08H,-850
08/9/2020 07H,-933
08/9/2020 06H,-771
08/9/2020 05H,-805
08/9/2020 04H,-579
08/9/2020 03H,-883
08/9/2020 02H,-1068
08/9/2020 01H,-1353
08/9/2020 00H,-1339
08/8/2020 23H,-1162
08/8/2020 22H,-749
08/8/2020 21H,-957
08/8/2020 20H,-742
08/8/2020 19H,-202
08/8/2020 18H,-219
08/8/2020 17H,-95
08/8/2020 16H,-537
08/8/2020 15H,-509
08/8/2020 14H,-638
08/8/2020 13H,-847
08/8/2020 12H,-758
08/8/2020 11H,-672
08/8/2020 10H,-801
08/8/2020 09H,-807
08/8/2020 08H,-811
08/8/2020 07H,-991
08/8/2020 06H,-610
08/8/2020 05H,-513
08/8/2020 04H,-887
08/8/2020 03H,-519
08/8/2020 02H,-462
08/8/2020 01H,-328
08/8/2020 00H,-403
08/7/2020 23H,-599
08/7/2020 22H,-356
08/7/2020 21H,-136
08/7/2020 20H,-176
08/7/2020 19H,-665
08/7/2020 18H,-105
08/7/2020 17H,-400
08/7/2020 16H,-638
08/7/2020 15H,-585
08/7/2020 14H,-617
08/7/2020 13H,-705
08/7/2020 12H,-674
08/7/2020 11H,-1039
08/7/2020 10H,-945
08/7/2020 09H,-926
08/7/2020 08H,-1069
08/7/2020 07H,-1030
08/7/2020 06H,-778
08/7/2020 05H,-746
08/7/2020 04H,-857
08/7/2020 03H,-969
08/7/2020 02H,-1033
08/7/2020 01H,-1107
08/7/2020 00H,-1074
08/6/2020 23H,-1148
08/6/2020 22H,-838
08/6/2020 21H,-988
08/6/2020 20H,-1014
08/6/2020 19H,-1087
08/6/2020 18H,-1045
08/6/2020 17H,-887
08/6/2020 16H,-1058
08/6/2020 15H,-930
08/6/2020 14H,-1056
08/6/2020 13H,-850
08/6/2020 12H,-887
08/6/2020 11H,-1042
08/6/2020 10H,-1231
08/6/2020 09H,-1219
08/6/2020 08H,-1209
08/6/2020 07H,-1147
08/6/2020 06H,-1009
08/6/2020 05H,-1017
08/6/2020 04H,-1392
08/6/2020 03H,-1393
08/6/2020 02H,-1417
08/6/2020 01H,-1477
08/6/2020 00H,-1345
08/5/2020 23H,-1201
08/5/2020 22H,-1287
08/5/2020 21H,-994
08/5/2020 20H,-1261
08/5/2020 19H,-1105
08/5/2020 18H,-769
08/5/2020 17H,-589
08/5/2020 16H,-1158
08/5/2020 15H,-1219
08/5/2020 14H,-1393
08/5/2020 13H,-1418
08/5/2020 12H,-1422
08/5/2020 11H,-1380
08/5/2020 10H,-1443
08/5/2020 09H,-1431
08/5/2020 08H,-1424
08/5/2020 07H,-1409
08/5/2020 06H,-1371
08/5/2020 05H,-1229
08/5/2020 04H,-1110
08/5/2020 03H,-1009
08/5/2020 02H,-864
08/5/2020 01H,-1121
08/5/2020 00H,-1112
08/4/2020 23H,-1073
08/4/2020 22H,-1356
08/4/2020 21H,-1347
08/4/2020 20H,-1337
08/4/2020 19H,-1361
08/4/2020 18H,-1464
08/4/2020 17H,-1412
08/4/2020 16H,-1360
08/4/2020 15H,-1045
08/4/2020 14H,-1202
08/4/2020 13H,-1219
08/4/2020 12H,-1227
08/4/2020 11H,-1124
08/4/2020 10H,-1155
08/4/2020 09H,-1332
08/4/2020 08H,-1172
08/4/2020 07H,-1125
08/4/2020 06H,-1067
08/4/2020 05H,-1101
08/4/2020 04H,-1055
08/4/2020 03H,-1067
08/4/2020 02H,-871
08/4/2020 01H,-1112
08/4/2020 00H,-917
08/3/2020 23H,-689
08/3/2020 22H,-433
08/3/2020 21H,-323
08/3/2020 20H,-376
08/3/2020 19H,-580
08/3/2020 18H,-1028
08/3/2020 17H,-1379
08/3/2020 16H,-1378
08/3/2020 15H,-1297
08/3/2020 14H,-1304
08/3/2020 13H,-1243
08/3/2020 12H,-1270
08/3/2020 11H,-1246
08/3/2020 10H,-1213
08/3/2020 09H,-1159
08/3/2020 08H,-1151
08/3/2020 07H,-1233
08/3/2020 06H,-1214
08/3/2020 05H,-1190
08/3/2020 04H,-1087
08/3/2020 03H,-1287
08/3/2020 02H,-1272
08/3/2020 01H,-1057
08/3/2020 00H,-1151
08/2/2020 23H,-1112
08/2/2020 22H,-1096
08/2/2020 21H,-1240
08/2/2020 20H,-1277
08/2/2020 19H,-1198
08/2/2020 18H,-1203
08/2/2020 17H,-1401
08/2/2020 16H,-1228
08/2/2020 15H,-1237
08/2/2020 14H,-1188
08/2/2020 13H,-1153
08/2/2020 12H,-964
08/2/2020 11H,-1100
08/2/2020 10H,-942
08/2/2020 09H,-1113
08/2/2020 08H,-1175
08/2/2020 07H,-1280
08/2/2020 06H,-1072
08/2/2020 05H,-1203
08/2/2020 04H,-1272
08/2/2020 03H,-1427
08/2/2020 02H,-1397
08/2/2020 01H,-1443
08/2/2020 00H,-1345
08/1/2020 23H,-1473
08/1/2020 22H,-888
08/1/2020 21H,-1120
08/1/2020 20H,-1279
08/1/2020 19H,-1097
08/1/2020 18H,-653
08/1/2020 17H,-512
08/1/2020 16H,-611
08/1/2020 15H,-658
08/1/2020 14H,-706
08/1/2020 13H,-605
08/1/2020 12H,-654
08/1/2020 11H,-942
08/1/2020 10H,-842
08/1/2020 09H,-533
08/1/2020 08H,-692
08/1/2020 07H,-695
08/1/2020 06H,-775
08/1/2020 05H,-814
08/1/2020 04H,-722
08/1/2020 03H,-702
08/1/2020 02H,-724
08/1/2020 01H,-895
08/1/2020 00H,-874
07/31/2020 23H,-848
07/31/2020 22H,-452
07/31/2020 21H,-488
07/31/2020 20H,-525
07/31/2020 19H,-339
07/31/2020 18H,-562
07/31/2020 17H,-405
07/31/2020 16H,-599
07/31/2020 15H,-749
07/31/2020 14H,-610
07/31/2020 13H,-834
07/31/2020 12H,-1023
07/31/2020 11H,-1073
07/31/2020 10H,-1147
07/31/2020 09H,-862
07/31/2020 08H,-980
07/31/2020 07H,-1080
07/31/2020 06H,-933
07/31/2020 05H,-755
07/31/2020 04H,-947
07/31/2020 03H,-712
07/31/2020 02H,-601
07/31/2020 01H,-854
07/31/2020 00H,-1073
07/30/2020 23H,-1112
07/30/2020 22H,-1092
07/30/2020 21H,-985
07/30/2020 20H,-1079
07/30/2020 19H,-872
07/30/2020 18H,-527
07/30/2020 17H,-600
07/30/2020 16H,-527
07/30/2020 15H,-393
07/30/2020 14H,-741
07/30/2020 13H,-977
07/30/2020 12H,-1015
07/30/2020 11H,-753
07/30/2020 10H,-1026
07/30/2020 09H,-762
07/30/2020 08H,-874
07/30/2020 07H,-966
07/30/2020 06H,-750
07/30/2020 05H,-671
07/30/2020 04H,-755
07/30/2020 03H,-683
07/30/2020 02H,-558
07/30/2020 01H,-1105
07/30/2020 00H,-1343
07/29/2020 23H,-1336
07/29/2020 22H,-770
07/29/2020 21H,-691
07/29/2020 20H,-1006
07/29/2020 19H,-597
07/29/2020 18H,-786
07/29/2020 17H,-106
07/29/2020 16H,-145
07/29/2020 15H,-419
07/29/2020 14H,-923
07/29/2020 13H,-905
07/29/2020 12H,-1176
07/29/2020 11H,-1095
07/29/2020 10H,-991
07/29/2020 09H,-1020
07/29/2020 08H,-1135
07/29/2020 07H,-948
07/29/2020 06H,-1082
07/29/2020 05H,-1231
07/29/2020 04H,-1310
07/29/2020 03H,-1113
07/29/2020 02H,-1242
07/29/2020 01H,-1587
07/29/2020 00H,-1540
07/28/2020 23H,-1522
07/28/2020 22H,-1512
07/28/2020 21H,-1161
07/28/2020 20H,-1342
07/28/2020 19H,-1484
07/28/2020 18H,-1534
07/28/2020 17H,-1543
07/28/2020 16H,-1484
07/28/2020 15H,-1576
07/28/2020 14H,-1370
07/28/2020 13H,-1324
07/28/2020 12H,-1174
07/28/2020 11H,-1205
07/28/2020 10H,-1086
07/28/2020 09H,-1089
07/28/2020 08H,-1118
07/28/2020 07H,-1067
07/28/2020 06H,-1225
07/28/2020 05H,-1155
07/28/2020 04H,-1131
07/28/2020 03H,-1245
07/28/2020 02H,-1406
07/28/2020 01H,-1608
07/28/2020 00H,-1450
07/27/2020 23H,-1399
07/27/2020 22H,-1426
07/27/2020 21H,-1358
07/27/2020 20H,-1321
07/27/2020 19H,-1178
07/27/2020 18H,-1353
07/27/2020 17H,-1229
07/27/2020 16H,-899
07/27/2020 15H,-513
07/27/2020 14H,-699
07/27/2020 13H,-1105
07/27/2020 12H,-1209
07/27/2020 11H,-1071
07/27/2020 10H,-1048
07/27/2020 09H,-1240
07/27/2020 08H,-1148
07/27/2020 07H,-940
07/27/2020 06H,-813
07/27/2020 05H,-928
07/27/2020 04H,-844
07/27/2020 03H,-870
07/27/2020 02H,-772
07/27/2020 01H,-892
07/27/2020 00H,-1110
07/26/2020 23H,-1160
07/26/2020 22H,-1154
07/26/2020 21H,-887
07/26/2020 20H,-990
07/26/2020 19H,-871
07/26/2020 18H,-558
07/26/2020 17H,-331
07/26/2020 16H,-231
07/26/2020 15H,-514
07/26/2020 14H,-612
07/26/2020 13H,-781
07/26/2020 12H,-1184
07/26/2020 11H,-1371
07/26/2020 10H,-1322
07/26/2020 09H,-1280
07/26/2020 08H,-1130
07/26/2020 07H,-1128
07/26/2020 06H,-788
07/26/2020 05H,-726
07/26/2020 04H,-336
07/26/2020 03H,-99
07/26/2020 02H,-325
07/26/2020 01H,-582
07/26/2020 00H,-720
07/25/2020 23H,-541
07/25/2020 22H,-373
07/25/2020 21H,-300
07/25/2020 20H,-209
07/25/2020 19H,220
07/25/2020 18H,-21
07/25/2020 17H,187
07/25/2020 16H,52
07/25/2020 15H,-6
07/25/2020 14H,24
07/25/2020 13H,-142
07/25/2020 12H,-279
07/25/2020 11H,-647
07/25/2020 10H,-443
07/25/2020 09H,-481
07/25/2020 08H,-559
07/25/2020 07H,-665
07/25/2020 06H,-504
07/25/2020 05H,-411
07/25/2020 04H,-121
07/25/2020 03H,-313
07/25/2020 02H,-44
07/25/2020 01H,-284
07/25/2020 00H,-550
07/24/2020 23H,-556
07/24/2020 22H,-460
07/24/2020 21H,-327
07/24/2020 20H,-196
07/24/2020 19H,-253
07/24/2020 18H,-188
07/24/2020 17H,-161
07/24/2020 16H,-170
07/24/2020 15H,-314
07/24/2020 14H,-139
07/24/2020 13H,-191
07/24/2020 12H,-332
07/24/2020 11H,-364
07/24/2020 10H,-369
07/24/2020 09H,-491
07/24/2020 08H,-702
07/24/2020 07H,-504
07/24/2020 06H,-288
07/24/2020 05H,-376
07/24/2020 04H,-503
07/24/2020 03H,-365
07/24/2020 02H,-394
07/24/2020 01H,-508
07/24/2020 00H,-797
07/23/2020 23H,-1001
07/23/2020 22H,-1102
07/23/2020 21H,-856
07/23/2020 20H,-1051
07/23/2020 19H,-1169
07/23/2020 18H,-1317
07/23/2020 17H,-919
07/23/2020 16H,-223
07/23/2020 15H,-192
07/23/2020 14H,-318
07/23/2020 13H,-563
07/23/2020 12H,-460
07/23/2020 11H,-452
07/23/2020 10H,-620
07/23/2020 09H,-539
07/23/2020 08H,-688
07/23/2020 07H,-656
07/23/2020 06H,-334
07/23/2020 05H,-655
07/23/2020 04H,-503
07/23/2020 03H,-511
07/23/2020 02H,-650
07/23/2020 01H,-872
07/23/2020 00H,-546
07/22/2020 23H,-519
07/22/2020 22H,-117
07/22/2020 21H,43
07/22/2020 20H,151
07/22/2020 19H,154
07/22/2020 18H,-42
07/22/2020 17H,156
07/22/2020 16H,20
07/22/2020 15H,95
07/22/2020 14H,-162
07/22/2020 13H,-476
07/22/2020 12H,-738
07/22/2020 11H,-506
07/22/2020 10H,-484
07/22/2020 09H,-485
07/22/2020 08H,-523
07/22/2020 07H,-456
07/22/2020 06H,-605
07/22/2020 05H,-557
07/22/2020 04H,-856
07/22/2020 03H,-711
07/22/2020 02H,-423
07/22/2020 01H,-1009
07/22/2020 00H,-1138
07/21/2020 23H,-882
07/21/2020 22H,-152
07/21/2020 21H,-49
07/21/2020 20H,-328
07/21/2020 19H,-539
07/21/2020 18H,-16
07/21/2020 17H,-7
07/21/2020 16H,-95
07/21/2020 15H,24
07/21/2020 14H,-444
07/21/2020 13H,-708
07/21/2020 12H,-1064
07/21/2020 11H,-778
07/21/2020 10H,-802
07/21/2020 09H,-765
07/21/2020 08H,-625
07/21/2020 07H,-682
07/21/2020 06H,-817
07/21/2020 05H,-775
07/21/2020 04H,-1238
07/21/2020 03H,-1275
07/21/2020 02H,-1327
07/21/2020 01H,-1353
07/21/2020 00H,-1372
07/20/2020 23H,-1409
07/20/2020 22H,-1658
07/20/2020 21H,-1396
07/20/2020 20H,-1211
07/20/2020 19H,-1010
07/20/2020 18H,-703
07/20/2020 17H,-370
07/20/2020 16H,-427
07/20/2020 15H,-408
07/20/2020 14H,-801
07/20/2020 13H,-687
07/20/2020 12H,-1125
07/20/2020 11H,-1099
07/20/2020 10H,-1273
07/20/2020 09H,-1358
07/20/2020 08H,-1416
07/20/2020 07H,-1351
07/20/2020 06H,-1335
07/20/2020 05H,-1251
07/20/2020 04H,-1033
07/20/2020 03H,-1027
07/20/2020 02H,-938
07/20/2020 01H,-1212
07/20/2020 00H,-1112
07/19/2020 23H,-1160
07/19/2020 22H,-714
07/19/2020 21H,-567
07/19/2020 20H,-233
07/19/2020 19H,110
07/19/2020 18H,166
07/19/2020 17H,216
07/19/2020 16H,291
07/19/2020 15H,215
07/19/2020 14H,-74
07/19/2020 13H,-657
07/19/2020 12H,-1117
07/19/2020 11H,-1331
07/19/2020 10H,-1107
07/19/2020 09H,-1117
07/19/2020 08H,-1058
07/19/2020 07H,-1059
07/19/2020 06H,-1156
07/19/2020 05H,-1030
07/19/2020 04H,-763
07/19/2020 03H,-406
07/19/2020 02H,-447
07/19/2020 01H,-581
07/19/2020 00H,-425
07/18/2020 23H,-193
07/18/2020 22H,-50
07/18/2020 21H,77
07/18/2020 20H,124
07/18/2020 19H,313
07/18/2020 18H,242
07/18/2020 17H,352
07/18/2020 16H,373
07/18/2020 15H,40
07/18/2020 14H,192
07/18/2020 13H,133
07/18/2020 12H,-445
07/18/2020 11H,-685
07/18/2020 10H,-534
07/18/2020 09H,-394
07/18/2020 08H,-280
07/18/2020 07H,-211
07/18/2020 06H,-104
07/18/2020 05H,-263
07/18/2020 04H,-93
07/18/2020 03H,-29
07/18/2020 02H,28
07/18/2020 01H,137
07/18/2020 00H,373
07/17/2020 23H,458
07/17/2020 22H,833
07/17/2020 21H,574
07/17/2020 20H,194
07/17/2020 19H,353
07/17/2020 18H,193
07/17/2020 17H,115
07/17/2020 16H,126
07/17/2020 15H,-66
07/17/2020 14H,-182
07/17/2020 13H,-364
07/17/2020 12H,-611
07/17/2020 11H,-715
07/17/2020 10H,-783
07/17/2020 09H,-797
07/17/2020 08H,-638
07/17/2020 07H,-772
07/17/2020 06H,-869
07/17/2020 05H,-791
07/17/2020 04H,-717
07/17/2020 03H,-555
07/17/2020 02H,-262
07/17/2020 01H,-128
07/17/2020 00H,-173
07/16/2020 23H,-70
07/16/2020 22H,171
07/16/2020 21H,225
07/16/2020 20H,401
07/16/2020 19H,192
07/16/2020 18H,331
07/16/2020 17H,409
07/16/2020 16H,210
07/16/2020 15H,204
07/16/2020 14H,42
07/16/2020 13H,-340
07/16/2020 12H,-763
07/16/2020 11H,-1052
07/16/2020 10H,-1088
07/16/2020 09H,-1077
07/16/2020 08H,-892
07/16/2020 07H,-926
07/16/2020 06H,-599
07/16/2020 05H,-297
07/16/2020 04H,-148
07/16/2020 03H,64
07/16/2020 02H,31
07/16/2020 01H,343
07/16/2020 00H,221
07/15/2020 23H,398
07/15/2020 22H,352
07/15/2020 21H,340
07/15/2020 20H,412
07/15/2020 19H,231
07/15/2020 18H,56
07/15/2020 17H,156
07/15/2020 16H,-200
07/15/2020 15H,-255
07/15/2020 14H,-368
07/15/2020 13H,-427
07/15/2020 12H,-598
07/15/2020 11H,-549
07/15/2020 10H,-616
07/15/2020 09H,-547
07/15/2020 08H,-474
07/15/2020 07H,-412
07/15/2020 06H,-258
07/15/2020 05H,-66
07/15/2020 04H,-334
07/15/2020 03H,-199
07/15/2020 02H,210
07/15/2020 01H,61
07/15/2020 00H,92
07/14/2020 23H,-363
07/14/2020 22H,4
07/14/2020 21H,-115
07/14/2020 20H,-110
07/14/2020 19H,-184
07/14/2020 18H,-242
07/14/2020 17H,-87
07/14/2020 16H,-31
07/14/2020 15H,249
07/14/2020 14H,55
07/14/2020 13H,-453
07/14/2020 12H,-741
07/14/2020 11H,-1160
07/14/2020 10H,-1109
07/14/2020 09H,-1163
07/14/2020 08H,-1144
07/14/2020 07H,-895
07/14/2020 06H,-981
07/14/2020 05H,-953
07/14/2020 04H,-678
07/14/2020 03H,-378
07/14/2020 02H,-689
07/14/2020 01H,-895
07/14/2020 00H,-1358
07/13/2020 23H,-1328
07/13/2020 22H,-1034
07/13/2020 21H,-639
07/13/2020 20H,-802
07/13/2020 19H,-894
07/13/2020 18H,-854
07/13/2020 17H,-364
07/13/2020 16H,-415
07/13/2020 15H,-496
07/13/2020 14H,-921
07/13/2020 13H,-821
07/13/2020 12H,-1035
07/13/2020 11H,-700
07/13/2020 10H,-926
07/13/2020 09H,-795
07/13/2020 08H,-707
07/13/2020 07H,-516
07/13/2020 06H,-775
07/13/2020 05H,-1010
07/13/2020 04H,-753
07/13/2020 03H,-522
07/13/2020 02H,-543
07/13/2020 01H,-654
07/13/2020 00H,-790
07/12/2020 23H,-676
07/12/2020 22H,-466
07/12/2020 21H,-167
07/12/2020 20H,-342
07/12/2020 19H,-202
07/12/2020 18H,-494
07/12/2020 17H,-282
07/12/2020 16H,-168
07/12/2020 15H,-450
07/12/2020 14H,-687
07/12/2020 13H,-929
07/12/2020 12H,-914
07/12/2020 11H,-1205
07/12/2020 10H,-1066
07/12/2020 09H,-1094
07/12/2020 08H,-1100
07/12/2020 07H,-996
07/12/2020 06H,-925
07/12/2020 05H,-1006
07/12/2020 04H,-788
07/12/2020 03H,-541
07/12/2020 02H,-530
07/12/2020 01H,-670
07/12/2020 00H,-851
07/11/2020 23H,-728
07/11/2020 22H,-610
07/11/2020 21H,-707
07/11/2020 20H,-855
07/11/2020 19H,-336
07/11/2020 18H,-37
07/11/2020 17H,215
07/11/2020 16H,301
07/11/2020 15H,283
07/11/2020 14H,79
07/11/2020 13H,-516
07/11/2020 12H,-677
07/11/2020 11H,-652
07/11/2020 10H,-421
07/11/2020 09H,-426
07/11/2020 08H,-437
07/11/2020 07H,-343
07/11/2020 06H,-397
07/11/2020 05H,-150
07/11/2020 04H,-337
07/11/2020 03H,-177
07/11/2020 02H,-169
07/11/2020 01H,-459
07/11/2020 00H,-398
07/10/2020 23H,-438
07/10/2020 22H,-465
07/10/2020 21H,-276
07/10/2020 20H,-322
07/10/2020 19H,-231
07/10/2020 18H,6
07/10/2020 17H,264
07/10/2020 16H,129
07/10/2020 15H,189
07/10/2020 14H,110
07/10/2020 13H,-159
07/10/2020 12H,-405
07/10/2020 11H,-404
07/10/2020 10H,-330
07/10/2020 09H,-390
07/10/2020 08H,-254
07/10/2020 07H,-366
07/10/2020 06H,-266
07/10/2020 05H,-296
07/10/2020 04H,-286
07/10/2020 03H,-297
07/10/2020 02H,-142
07/10/2020 01H,-25
07/10/2020 00H,4
07/9/2020 23H,119
07/9/2020 22H,462
07/9/2020 21H,628
07/9/2020 20H,553
07/9/2020 19H,393
07/9/2020 18H,697
07/9/2020 17H,177
07/9/2020 16H,431
07/9/2020 15H,152
07/9/2020 14H,275
07/9/2020 13H,44
07/9/2020 12H,-79
07/9/2020 11H,-95
07/9/2020 10H,-307
07/9/2020 09H,-324
07/9/2020 08H,-440
07/9/2020 07H,-497
07/9/2020 06H,-454
07/9/2020 05H,-83
07/9/2020 04H,-253
07/9/2020 03H,-235
07/9/2020 02H,-117
07/9/2020 01H,-140
07/9/2020 00H,-284
07/8/2020 23H,-185
07/8/2020 22H,109
07/8/2020 21H,308
07/8/2020 20H,271
07/8/2020 19H,628
07/8/2020 18H,316
07/8/2020 17H,805
07/8/2020 16H,752
07/8/2020 15H,498
07/8/2020 14H,469
07/8/2020 13H,435
07/8/2020 12H,20
07/8/2020 11H,-306
07/8/2020 10H,-439
07/8/2020 09H,-303
07/8/2020 08H,-324
07/8/2020 07H,-39
07/8/2020 06H,179
07/8/2020 05H,297
07/8/2020 04H,308
07/8/2020 03H,652
07/8/2020 02H,591
07/8/2020 01H,754
07/8/2020 00H,791
07/7/2020 23H,805
07/7/2020 22H,1018
07/7/2020 21H,1151
07/7/2020 20H,1183
07/7/2020 19H,1232
07/7/2020 18H,1034
07/7/2020 17H,787
07/7/2020 16H,542
07/7/2020 15H,636
07/7/2020 14H,313
07/7/2020 13H,152
07/7/2020 12H,-187
07/7/2020 11H,-257
07/7/2020 10H,-465
07/7/2020 09H,-443
07/7/2020 08H,-713
07/7/2020 07H,-566
07/7/2020 06H,-108
07/7/2020 05H,277
07/7/2020 04H,57
07/7/2020 03H,198
07/7/2020 02H,265
07/7/2020 01H,274
07/7/2020 00H,354
07/6/2020 23H,420
07/6/2020 22H,778
07/6/2020 21H,1181
07/6/2020 20H,1125
07/6/2020 19H,719
07/6/2020 18H,801
07/6/2020 17H,768
07/6/2020 16H,744
07/6/2020 15H,413
07/6/2020 14H,169
07/6/2020 13H,-174
07/6/2020 12H,-533
07/6/2020 11H,-322
07/6/2020 10H,-597
07/6/2020 09H,-421
07/6/2020 08H,-373
07/6/2020 07H,-383
07/6/2020 06H,-284
07/6/2020 05H,-300
07/6/2020 04H,-227
07/6/2020 03H,-149
07/6/2020 02H,-77
07/6/2020 01H,-151
07/6/2020 00H,38
07/5/2020 23H,115
07/5/2020 22H,407
07/5/2020 21H,679
07/5/2020 20H,440
07/5/2020 19H,759
07/5/2020 18H,428
07/5/2020 17H,556
07/5/2020 16H,339
07/5/2020 15H,-128
07/5/2020 14H,-534
07/5/2020 13H,-587
07/5/2020 12H,-751
07/5/2020 11H,-756
07/5/2020 10H,-450
07/5/2020 09H,-391
07/5/2020 08H,-332
07/5/2020 07H,-272
07/5/2020 06H,-293
07/5/2020 05H,32
07/5/2020 04H,-169
07/5/2020 03H,-72
07/5/2020 02H,110
07/5/2020 01H,164
07/5/2020 00H,467
07/4/2020 23H,604
07/4/2020 22H,843
07/4/2020 21H,853
07/4/2020 20H,805
07/4/2020 19H,1066
07/4/2020 18H,1072
07/4/2020 17H,781
07/4/2020 16H,553
07/4/2020 15H,243
07/4/2020 14H,25
07/4/2020 13H,-76
07/4/2020 12H,-294
07/4/2020 11H,-317
07/4/2020 10H,-177
07/4/2020 09H,222
07/4/2020 08H,624
07/4/2020 07H,405
07/4/2020 06H,397
07/4/2020 05H,459
07/4/2020 04H,536
07/4/2020 03H,864
07/4/2020 02H,810
07/4/2020 01H,721
07/4/2020 00H,708
07/3/2020 23H,825
07/3/2020 22H,966
07/3/2020 21H,1154
07/3/2020 20H,532
07/3/2020 19H,303
07/3/2020 18H,270
07/3/2020 17H,218
07/3/2020 16H,88
07/3/2020 15H,-1
07/3/2020 14H,-248
07/3/2020 13H,-602
07/3/2020 12H,-819
07/3/2020 11H,-773
07/3/2020 10H,-644
07/3/2020 09H,-616
07/3/2020 08H,-691
07/3/2020 07H,-513
07/3/2020 06H,-484
07/3/2020 05H,-479
07/3/2020 04H,-341
07/3/2020 03H,-49
07/3/2020 02H,-35
07/3/2020 01H,-104
07/3/2020 00H,-449
07/2/2020 23H,-378
07/2/2020 22H,285
07/2/2020 21H,677
07/2/2020 20H,599
07/2/2020 19H,486
07/2/2020 18H,603
07/2/2020 17H,775
07/2/2020 16H,805
07/2/2020 15H,400
07/2/2020 14H,252
07/2/2020 13H,18
07/2/2020 12H,-216
07/2/2020 11H,-625
07/2/2020 10H,-913
07/2/2020 09H,-680
07/2/2020 08H,-616
07/2/2020 07H,-448
07/2/2020 06H,-323
07/2/2020 05H,-87
07/2/2020 04H,123
07/2/2020 03H,181
07/2/2020 02H,190
07/2/2020 01H,43
07/2/2020 00H,263
07/1/2020 23H,267
07/1/2020 22H,506
07/1/2020 21H,528
07/1/2020 20H,432
07/1/2020 19H,613
07/1/2020 18H,624
07/1/2020 17H,533
07/1/2020 16H,355
07/1/2020 15H,341
07/1/2020 14H,139
07/1/2020 13H,255
07/1/2020 12H,-508
07/1/2020 11H,-796
07/1/2020 10H,-830
07/1/2020 09H,-670
07/1/2020 08H,-656
07/1/2020 07H,-507
07/1/2020 06H,-165
07/1/2020 05H,-359
07/1/2020 04H,-42
07/1/2020 03H,-241
07/1/2020 02H,-314
07/1/2020 01H,-350
07/1/2020 00H,-435
06/30/2020 23H,-146
06/30/2020 22H,64
06/30/2020 21H,204
06/30/2020 20H,20
06/30/2020 19H,195
06/30/2020 18H,259
06/30/2020 17H,70
06/30/2020 16H,126
06/30/2020 15H,-184
06/30/2020 14H,-269
06/30/2020 13H,-532
06/30/2020 12H,-822
06/30/2020 11H,-427
06/30/2020 10H,-835
06/30/2020 09H,-826
06/30/2020 08H,-662
06/30/2020 07H,-403
06/30/2020 06H,-149
06/30/2020 05H,197
06/30/2020 04H,5
06/30/2020 03H,170
06/30/2020 02H,224
06/30/2020 01H,17
06/30/2020 00H,288
06/29/2020 23H,529
06/29/2020 22H,786
06/29/2020 21H,539
06/29/2020 20H,264
06/29/2020 19H,208
06/29/2020 18H,282
06/29/2020 17H,390
06/29/2020 16H,82
06/29/2020 15H,99
06/29/2020 14H,75
06/29/2020 13H,-247
06/29/2020 12H,-504
06/29/2020 11H,-511
06/29/2020 10H,-704
06/29/2020 09H,-719
06/29/2020 08H,-758
06/29/2020 07H,-616
06/29/2020 06H,-304
06/29/2020 05H,-214
06/29/2020 04H,-281
06/29/2020 03H,-81
06/29/2020 02H,-330
06/29/2020 01H,-542
06/29/2020 00H,-541
06/28/2020 23H,-698
06/28/2020 22H,-412
06/28/2020 21H,-531
06/28/2020 20H,-662
06/28/2020 19H,-610
06/28/2020 18H,-244
06/28/2020 17H,79
06/28/2020 16H,7
06/28/2020 15H,21
06/28/2020 14H,-290
06/28/2020 13H,-349
06/28/2020 12H,-628
06/28/2020 11H,-546
06/28/2020 10H,-651
06/28/2020 09H,-653
06/28/2020 08H,-621
06/28/2020 07H,-286
06/28/2020 06H,-227
06/28/2020 05H,-263
06/28/2020 04H,-490
06/28/2020 03H,-521
06/28/2020 02H,-514
06/28/2020 01H,-856
06/28/2020 00H,-1015
06/27/2020 23H,-983
06/27/2020 22H,-876
06/27/2020 21H,-975
06/27/2020 20H,-1027
06/27/2020 19H,-856
06/27/2020 18H,-585
